row_id,creator,run,title_raw,label_first,label_shuffled
98439,@RealDanBongino,2,Pastor's Common Sense Rant Goes Mega-VIRAL... Boom!,neither,right
98490,@RealDanBongino,2,More Concerning Details Emerge in Latest Trump A*sassination Attempt,neither,right
98556,@RealDanBongino,2,Don't Get Played By Their Latest Gaslighting Campaign (Ep. 2444),neither,right
98641,@RedactedNews,1,Shocking New Gun Shot Evidence in Charlie Kirk's Assassination | Redacted News,neither,right
98722,@RedactedNews,1,"Clayton Morris: ""It's time for a 2nd American Revolution in this country""",right,neither
98809,@RedactedNews,1,"US Official Issues SHOCKING Threat to The Pope: ‘Get In Line, America Does What It Wants’",neither,left
99152,@GrahamAllen,2,Trump Drops a Nuke Directly on Tucker Carlson's Face,right,neither
99163,@GrahamAllen,1,Fauci Gets Off,right,neither
99164,@GrahamAllen,2,Resurfaced Charlie Kirk Clip Buries Candace in Her Own Garbage,right,left
99242,@GrahamAllen,2,Candace Owns Picks Fight With New Victim to Keep the Money Flowing,neither,left
99273,@GrahamAllen,2,Trump to Rededicate America as One Nation Under God,right,neither
99300,@GrahamAllen,2,Candace Owens Threatens Trump + Fakes Catholic Confirmation??,right,neither
99330,@GrahamAllen,1,"Dan Bongino Explains the ""Mark of a Moron"" That's Rotting The MAGA Movement",neither,left
99340,@GrahamAllen,2,Terrorists Strike America in Weekend of Bombings & Chaos,neither,right
99390,@GrahamAllen,2,"Graham Allan Exposes the ""Trick Speech"" Tucker Uses to Brainwash Bad Ideas",neither,left
99392,@GrahamAllen,2,Candace Owens Begins New Grift Targeting Kanye West (YE)?,neither,left
99393,@GrahamAllen,2,"Dan Bongino TRIGGERS the Candace Cult, Starts the Scammers' Apocalypse",right,neither
99432,@chicksonright,2,Spencer Pratt Just ENDED the Charlie Kirk Conspiracy Crowd 🔥,neither,right
99492,@chicksonright,2,Tucker Carlson’s Disgusting Defense of Candace Owens,neither,left
99507,@chicksonright,2,How Political Brainwashing Really Works | Buck Sexton Interview,neither,right
99526,@chicksonright,1,Michael Knowles’ Candace Owens Cop-Out BACKFIRES,neither,left
99745,@chicksonright,1,Matt Walsh’s 50-Minute Takedown of Candace Owens Is DEVASTATING,neither,right
99748,@chicksonright,2,Tucker’s Israel Smear Backfires — And Is JD Vance Getting Dragged Down With Him?,neither,left
99750,@chicksonright,2,Michael Knowles Defends Candace Owens With This TERRIBLE Take,neither,left
99794,@chicksonright,2,Candace Owens Crosses the Line Laughing About Erica Kirk For CLICKS,neither,right
99798,@chicksonright,2,Could DeSantis Be Trump’s Next AG? His ICE Record Speaks for Itself,right,neither
99813,@chicksonright,2,Candace Owens Is Melting Down as TPUSA Goes After Her Followers,neither,left
99858,@chicksonright,1,"Lobbyists, Lies & Mountain Dew: The REAL D.C. According to Congressman Burchett | REPLAY",neither,right
100117,@X22Report-y5y,1,"Ep 3961a - [CB] Control Is Being Removed, The Day’s Of Economic Enslavement Is Coming To End",neither,right
100174,@X22Report-y5y,2,"Ep 3934a - Bessent Confirms, The US Economy Is Moving Away From The Rest Of The World",neither,right
100411,@X22Report-y5y,1,"Ep 3824a - The [CB]s Are Trapped, Control Over Each Nation Is Coming To An End, Watch Gold & Silver",neither,right
100436,@X22Report-y5y,1,"Ep 3805a - China Begins To Restrict Silver, The [CB] Fraud Comes Into Focus, Tick Tock",neither,right
100451,@AndWeKnowOfficial-o9b,1,"9.9.26: POPCORN ready, ZERO Day, “LEARing Center”, Resignations, Trials, PRAY!",neither,right
100687,@RSBN,2,Hostages Freed Under President Trump Take the Stage & Share Their Powerful Stories - 09/10/26,neither,right
100769,@RSBN,2,President Trump Announces Historic Summer of Tourism as Travel Spending Hits Records - 09/02/26,neither,right
100775,@RSBN,1,FULL EVENT: House Oversight Hearing Confronts the Growing Birth Tourism Controversy - 09/01/26,right,neither
100888,@RSBN,1,WATCH: Americans For Prosperity's Tim Golding Joins Matthew Alvarez Live on RSBN - 08/12/26,neither,right
101100,@RSBN,2,"WATCH: ""They Are Scum... Sick People"" President Trump Declares Iran Ceasefire Is Dead - 07/08/26",neither,right
101606,@RSBN,2,"FULL SPEECH: Erika Kirk Speaks at the Build the Red Wall Rally in Phoenix, Arizona - 04/17/26",right,neither
101804,@RSBN,2,WATCH: Massive Operation Epic Fury Update From President Trump - 03/23/26,right,neither
102248,@RSBN,2,WATCH: Actor and Comedian Russel Brand Entertains the Audience at AmFest - 12/18/25,neither,right
103521,@RealAmericasVoice,1,Malcolm Flex Warns: Iran’s Real Strategy Is to Break America’s Will,neither,right
103730,@RealAmericasVoice,2,“We Funded the Mujahideen” — The Clip That Makes This Iran War Hit Different,left,neither
108517,@NewsmaxTV,2,‘This is Iran’s fault’: Rep. Scott Perry defends actions against Iran | Wake Up America,right,neither
111846,@NewsmaxTV,2,"We were able to buy Alaska, why not Greenland?: Doug Burgum",right,neither
112028,@NewsmaxTV,1,A Christmas Present for ISIS | The NEWSMAX Daily (12/26/25),neither,right
112151,@NewsmaxTV,1,Carl Higbie: Military bureaucracy leads to unearned rankings,neither,right
112629,@oann,2,Trump Posthumously Awards Presidential Medal of Freedom to 9/11 Hero Welles Crowther | OAN News,neither,right
113109,@oann,2,DEMOCRATIC SOCIALISM APPEALS TO EVEN YOUNG TRUMP VOTERS,neither,left
113319,@oann,2,Did Spencer Pratt make the greatest campaign ad of all time?,neither,right
113874,@oann,2,Reza Farahan On Fleeing The Islamic Regime And Becoming A Proud American Citizen,right,neither
114007,@oann,2,Maryland sheriff's warn lawmakers not tot put politics over public safety,neither,right
114347,@oann,2,Jack Posobiec Reflects on Friendship with Charlie Kirk,neither,right
114733,@HangOutwithSeanHannity,2,Ted Cruz’s Chilling Warning About America’s Political Future,right,neither
114788,@HangOutwithSeanHannity,2,Lee Greenwood Reveals the Incredible Story Behind “God Bless the USA”,neither,right
114800,@HangOutwithSeanHannity,2,JD Vance Opens Up About Faith and the Grandmother Who Raised Him,right,neither
114801,@HangOutwithSeanHannity,2,Todd Chrisley Breaks Down Recalling The Moment He Learned Trump Pardoned Him,right,neither
114836,@HangOutwithSeanHannity,1,Eric and Lara Trump: EXCLUSIVE Inside Air Force One to Beijing | Hang Out with Sean Hannity,neither,right
114848,@HangOutwithSeanHannity,2,What Netflix Left Out: The Real Narcos Agents Tell All | Hang Out with Sean Hannity,neither,right
114862,@HangOutwithSeanHannity,2,Glenn Youngkin: From Dishwasher to Governor… and His Next Big Move | Hang Out with Sean Hannity,neither,right
114873,@HangOutwithSeanHannity,2,"John Fetterman: Democrats Aren’t Afraid of Trump, We’re Afraid of the Base",right,neither
114876,@HangOutwithSeanHannity,2,Matthew Tkachuk: From Olympic Gold to the White House | Hang Out with Sean Hannity,neither,right
116989,@FoxNews,2,Dan Bongino: This has a 100% success rate of FAILING...,neither,right
119397,@FoxNews,2,‘The Five’: The Iranians were bluffing...,right,neither
121144,@FoxNews,2,Trump GOES AFTER blue state governor over Potomac sewage spill,right,neither
121764,@FoxNews,2,'The Five': Could THIS tip the midterms?,neither,right
122918,@FoxNews,2,Gutfeld: This UPSET everyone ... even Republicans!,neither,right
124750,@FoxNewsChannelClips,1,TARIFF SHOWDOWN: Trump says policy made America a 'FORTUNE',neither,right
125368,@FoxNewsChannelClips,2,Carville demands ACTION from Dems amid socialism surge,right,neither
125639,@FoxNewsChannelClips,1,Iran WON'T be able to come back from this: Sen Jim Banks says,neither,right
127768,@FoxNewsChannelClips,2,"Trump can put the ‘genie of Islamic fundamentalism’ back in the bottle, professor says",right,neither
128365,@FoxNewsChannelClips,2,Andrew Yang says he was BLACKLISTED by the Kamala Harris campaign,right,neither
129760,@NBCNews,2,Doctors fill CDC guidance void with new vaccine recommendations,left,neither
137215,@CNN,1,Trump retreats on $1.776B fund: Has GOP infighting killed it for good?,left,neither
137797,@CNN,2,‘He’s flailing’: Newsom denounces Trump’s tariff policy,neither,left
138006,@CNN,1,"'ICE, get the f**k out of Minneapolis': Mayor reacts to shooting",left,neither
138109,@CNN,1,'Release all the files': DOJ withheld more Epstein files than law requires,left,neither
142559,@ABCNews,2,"JD Vance warns Pope Leo to 'be careful,' after pope speaks out agains the war in Iran",neither,left
143957,@ABCNews,1,Iranian regime shaken to its core after dozens of leaders killed in US-Israel strikes,neither,right
156070,@NewsNation,2,Lindsay Clancy and her children failed by the system: Tiffany Smiley,neither,right
156534,@NewsNation,2,"Tom Tiffany is an election denier, Wisconsin gubernatorial candidate says",left,neither
176435,@aljazeeraenglish,1,Inside America's deadly war on suspected drug boats | Fault Lines Documentary,left,neither
183825,@AssociatedPress,1,Trump's immigration crackdown has detained more than 50 military spouses and parents,left,neither
186571,@AssociatedPress,1,Trump interrupts Cabinet meeting to talk about his Sharpie markers,neither,left
190080,@nytimes,1,Welcome to the Neighborhood. It’s Sinking.,neither,left
190083,@nytimes,2,Vermont Made Child Care Affordable. Could It Lead by Example?,neither,left
190090,@nytimes,2,New Video Analysis Reveals Flawed and Fatal Decisions in Shooting of Alex Pretti,neither,left
190097,@nytimes,2,Inside an Immigration Raid That Swept Up U.S. Citizens | Visual Investigations,neither,left
190206,@wsj,1,Doctors Warn Politics Is Undermining Actual Vaccine Science | WSJ,left,neither
191852,@markets,2,"Trump Has No Exit Strategy in Iran, Jeffries Says",neither,left
198356,@USATODAY,2,Trump blasts those who celebrated Charlie Kirk death; Erika Kirk reacts to RNC chanting his name,right,neither
199870,@USATODAY,2,FCC chair threatens broadcasters over Iran War coverage,left,neither
200176,@USATODAY,2,President Trump refuses to apologize for posting video depicting Obamas as apes,left,neither
200415,@USATODAY,2,Trump takes more aspirin than recommended by doctors,neither,left
200946,@NPR,2,Hundreds of homes of the working poor were razed in a neighborhood in Pakistan,neither,left
200953,@NPR,1,Ro Khanna lays out progressive agenda as he 'seriously' considers presidential run | Newsmakers,neither,left
201016,@NPR,1,Debunking Jan. 6 myths: weapons and injuries,neither,right
201138,@POLITICO,2,Trump's endorsement in Iowa loses and Bill Pulte is now Acting DNI?,left,neither
201255,@POLITICO,1,Hillary Clinton shouts in Epstein deposition,right,neither
201285,@POLITICO,1,"Sen. Capito on high energy prices, permitting reform and Trump's bid to kill wind power | Energy Pod",left,neither
201507,@Vox,1,What masculinity does to men | The Gray Area,neither,left
201584,@Vox,2,How Finland defeated fascism,neither,left
201586,@Vox,2,"Why is Trump obsessed with Minneapolis? | Today, Explained",left,neither
201669,@TheDailyBeast,2,I Know What Trump's D.C. Makeover Is Really About | The Daily Beast Podcast,neither,left
201802,@TheDailyBeast,2,Why Trump Insiders Fear He's Lost MAGA: Wolff | Inside Trump's Head,neither,left
201829,@TheDailyBeast,2,Trump Lets Slip What's Got Under His Skin: Wolff | Inside Trump's Head,neither,left
201844,@TheDailyBeast,2,Why Trump Legal Threat Against Me Is Empty: Wolff | Inside Trump's Head,neither,left
201967,@Semafor,1,How Democrats Learned To Embrace Native American Land Acknowledgments | Semafor Americana,neither,right
202075,@Semafor,1,"Gavin Newsom on 'Sick' FCC Threats, David Ellison, & Getting Trump's Personal Cell Phone Number",neither,left
202077,@Semafor,2,"Jeffrey Goldberg on 'Signalgate,' Trump's Charm Offensive, And Why The Atlantic Is Winning",neither,left
202080,@Semafor,2,"Hasan Piker On Streaming All Day, His Relationship With Zohran Mamdani, & The Lefty Media Machine",neither,right
202094,@Semafor,2,"Undersecretary Sarah Rogers on Free Speech, Europe’s Tech Crackdown, and the Internet She Misses",neither,right
202450,@Forbes,2,Trump Is Making Three Times As Much In White House As He Did In Business,neither,left
202544,@Forbes,2,Keir Starmer May Be Out But Andy Burnham Is Not The Answer To UK’s Troubles,neither,right
203088,@Forbes,2,OpenAI Blurs Its Mass Surveillance Red Line With New Pentagon Contract,neither,left
203349,@Forbes,1,"These Trump Supporters, Financiers And Energy Tycoons Could Make Billions From Venezuela",neither,left
203639,@TheAtlantic,1,"The Elon Musk Myth: Genius, Fraud, or Something Else",left,neither
203673,@TheAtlantic,1,The Democrats and Their Extremist Problem | The David Frum Show,right,neither
203740,@TheAtlantic,1,Grok’s ‘Digital Undressing’ Crisis and a Manifesto to Build a Better Internet,neither,left
203772,@newyorker,2,Inside an Immigration Arrest That Sparked a Neighborhood Protest | The New Yorker,neither,left
203853,@TheEconomist,2,Why are Gen-Z socialists obsessed with taxing billionaires? | The Economist,right,neither
203927,@TheEconomist,2,Why are ICE agents targeting Minneapolis?,neither,left
203935,@TheEconomist,2,How Trump’s Venezuela raid is helping China's Taiwan battle plans,neither,left
203954,@nationalreview,1,Zohran Mamdani’s 9/11 Pen Handoff - And Why It Matters,right,neither
204031,@nationalreview,1,Why Do Late Night Hosts Believe CBS Has Abandoned Free Speech?,right,neither
204061,@nationalreview,1,This Podcast Has Been a DISASTER for Women,neither,right
204070,@nationalreview,2,Why the Woke Right Has Such a Dark View of America,right,neither
204089,@nationalreview,2,Why Joe Kent and Tucker Carlson Make No Sense,neither,left
204090,@nationalreview,1,The Media’s Disgraceful Performance on the Iran War,right,neither
204101,@nationalreview,2,The Shameful Media Campaign Against U.S. Hockey,neither,right
209958,@nypost,1,Trump Hits Turbulence on AF1: ‘Looking for Something to Grab and It’s Not Going to Be Karoline’,neither,left
210365,@nypost,2,Border Patrol Chief Swarmed And Shouted At In Chicago Suburb,right,neither
210580,@clayandbuck,2,"AG Todd Blanche on Violent Crime, Taxpayer Fraud & the Ballroom Ruling",right,neither
210624,@clayandbuck,2,CENSORSHIP at WNBA Game! The T-Shirt the League Won't Allow Fans to Wear,right,neither
210885,@clayandbuck,2,Mollie Hemingway: Could Justice Roberts Step Down in June?,neither,right
211063,@clayandbuck,1,Senator Marsha Blackburn on the Ice Storm Aftermath and Trump's Agenda in the Senate,neither,right
211124,@clayandbuck,2,Navy SEAL David Rutherford: Inside the Tactical Masterclass That Captured Maduro,right,neither
211128,@clayandbuck,2,"From Lunges to CFP Predictions, Clay Catches Up with Markwayne Mullin",neither,right
211290,@TheBrianKilmeadeShow,2,Sen. Sheehy to Vance: “A Piece of Paper” Won’t Stop a Nuclear Iran,right,neither
211297,@TheBrianKilmeadeShow,2,Kilmeade “Shocked” JD Vance is Blaming Israel | Brian Kilmeade Show,right,neither
211347,@TheBrianKilmeadeShow,2,"""American Blood"": China’s Chilling Warning Over Taiwan & US Arms Sales | Brian Kilmeade Show",neither,right
211420,@TheBrianKilmeadeShow,1,"They Are Scared"": How Secret Tech is Defeating the Iranian Regime | Brian Kilmeade Show",neither,right
211426,@TheBrianKilmeadeShow,1,"""It’s Over"": Why Iran’s Global Terror Projection Is Failing | Brian Kilmeade Show",neither,right
211437,@TheBrianKilmeadeShow,2,"""The Gloves Are Off"": Why This Is NOT 1979 All Over Again | Brian Kilmeade Show",right,neither
211568,@MarkDice,2,The Problem with Black Conservatives No One On The Right Wants To Talk About,neither,left
211577,@MarkDice,2,Ron DeSantis Makes Shocking Announcement About Non-White Immigrants,neither,left
211578,@MarkDice,2,Daily Wire Collapsing - Mass Layoffs - Ben Shapiro Buying Views? - Tens of Millions Blown by CEO,neither,left
211626,@MarkDice,2,Dan Bongino Quit the FBI for THIS? - Sad Sellout Joins the Worst of the Worst,neither,left
211675,@PrisonPlanetLive,1,We Can't Live With These People,neither,right
211677,@PrisonPlanetLive,1,Everyone's Feeling Colonized,right,neither
211743,@LiberalHivemind,2,Nick Shirley has done it AGAIN.,neither,right
211761,@LiberalHivemind,2,Someone caught EVERY WORD from the WNBA meltdown... It's WORSE than you think 😂,neither,right
212088,@LiberalHivemind,2,Hasan's run has come to an end.,right,neither
212215,@LiberalHivemind,2,Trump is leaving them speechless.....,right,neither
212262,@LiberalHivemind,1,Jon Stewart is having a POLITICAL AWAKENING!!!!!!!,right,neither
212558,@MrReaganUSA,1,"MAGA-MAN - Episode 1, Part 5: ""29,000 Metric Tons""",right,neither
212559,@MrReaganUSA,1,"MAGA-MAN - Episode 1, Part 4: ""The God of War""",right,neither
212560,@MrReaganUSA,1,MAGA-MAN Theme Music (FULL SONG),right,neither
212561,@MrReaganUSA,1,"MAGA-MAN - Episode 1, Part 3: ""Twenty to One""",right,neither
212562,@MrReaganUSA,1,"What is ""Black Fatigue""?",right,neither
212951,@BlackConservativePerspective,2,The Amazing Lucas LOSES IT After Realizing He HAS BEEN TRICKED AND GASLIT By Karmelo Anthony Family!,right,neither
213730,@BlackConservativePerspective,2,The View Audience LOSES IT After Marjorie Taylor Greene Gives WRONG Answer On Jan 6 Protests!,right,left
213846,@FleccasTalks,2,Fake Christian Fraud Tourists Descend on Minnesota - EP 382,right,left
213882,@FleccasTalks,1,The Gig Economy Isn’t Sending Their Best - EP 365,right,neither
213983,@FleccasTalks,2,KISS THE RING ALEC,neither,left
214093,@FleccasTalks,2,Newcomers Make Canada Like Home - EP 353,right,neither
214097,@FleccasTalks,2,HOME DEPOT CHAOS: Lady Cop Made It Worse - EP 349,neither,right
214127,@FleccasTalks,2,Old Ladies Bring “THE FIGHT” to ICE Agents  - EP319,right,neither
214131,@FleccasTalks,2,Queeshonda Stole My Seafood Boil! - EP315,right,neither
214210,@laurenchenclips,1,Why Did The UK Ban Cenk Uygur & Hasan Piker? The Pattern Too Big To Ignore ,neither,left
214233,@laurenchenclips,2,Hasan Piker Proves MSM Plays Favorites,right,left
214234,@laurenchenclips,1,Republicans WIN Big In Shocking Supreme Court Ruling,right,neither
214237,@laurenchenclips,2,Do Immigrants Work Harder Than Americans? CATO Says YES!,left,neither
214240,@laurenchenclips,2,Let's Make HOMELESS People Work! Louisiana's New Law (Anathema with Lauren Chen),left,right
214246,@mikhaila,1,"Harvard Neuroscientist: Social Media Myths, DSM Overreach & Puberty Blockers | Adam Omary EP 237",right,neither
214275,@MattBernstein1,1,Kevin O’Leary Is Lying,neither,left
214283,@MattBernstein1,1,We All Deserve Better Than Gavin Newsom (with Emma Vigeland and Kat Blaque),neither,left
214308,@TomiLahrenIsFearless,2,“She Wanted to Wear the Outfits” — Former Border Chief Defends Kristi Noem to Tomi Lahren,right,neither
214344,@TomiLahrenIsFearless,2,"DIVISION ON THE RIGHT: Tomi Lahren & Dinesh D’Souza on Iran, Israel & Immigration",neither,right
214352,@TomiLahrenIsFearless,2,The Unseen Spiritual War: What is REALLY Driving America's Chaos?,neither,right
214355,@TomiLahrenIsFearless,2,"""Disgusting!"" UFC Star RIPS Chicago Bulls over Jaden Ivey Controversy with Tomi Lahren",neither,right
214361,@TomiLahrenIsFearless,2,“They Made America Sick — And It Was On Purpose” | Tomi Lahren with Alex Clark,neither,right
214369,@TomiLahrenIsFearless,1,6 Americans Dead: Tomi Lahren’s Brutal Truth on the Iran Operation,neither,right
214387,@TomiLahrenIsFearless,2,Tomi Lahren & Cenk Uygur Challenge the Media Narrative on Minneapolis,neither,right
214389,@TomiLahrenIsFearless,2,Rep. Brandon Gill Lays It All Out with Tomi Lahren — Nothing Held Back,neither,right
214405,@TomiLahrenIsFearless,2,Former FBI Agent Reveals Warning He Gave Dan Bongino About Alleged “Lesbian Mafia”,right,neither
214413,@RufoandLomez,2,"Inside America's Psychosis: Jason Arday, James Fishback, and Flock Cameras | Ep 76",neither,right
214419,@RufoandLomez,1,Trump Won...Now the Online Right Is Falling Apart | Ep 70,neither,left
214421,@RufoandLomez,1,"""I Went Down Every Rabbit Hole"" — Andrew Kolvet Breaks Down Charlie Kirk Murder Conspiracies | Ep 68",neither,right
214428,@RufoandLomez,2,The DSA Has Killed the Democratic Establishment | Ep 61,neither,left
214438,@RufoandLomez,2,"Trump Beats Thomas Massie, Chud the Builder in Jail | Ep 51",left,neither
214447,@RufoandLomez,2,What Happens After Trump? The Soap Opera of the MAGA Civil War | Ep 42,neither,left
214453,@RufoandLomez,2,How Your iPhone Is Killing America’s Fertility Rate | Ep 36,right,neither
214463,@RufoandLomez,2,Harmeet Dhillon Is Going to War Against DEI,neither,right
214467,@RufoandLomez,2,The Washington Post Has Lost Its Ability to Punish,right,neither
214471,@RufoandLomez,1,Post-Woke: Where Does the Left Go from Here?,neither,right
214486,@RufoandLomez,2,Why We Can't Ignore Candace Owens' Conspiracy Theories,neither,left
214496,@newdiscourses,2,The Foundational American View of Romans 13,neither,right
214497,@newdiscourses,2,The Anatomy of a Critical Theory,neither,right
214521,@newdiscourses,1,Is Bolshevism Really Jewish?,neither,right
214525,@newdiscourses,2,How American Foreign Aid to Israel Supports America,right,neither
214530,@newdiscourses,2,"The Nazi Experiment, Vol. 15: Hitler's Land Equity Argument for Lebensraum",right,neither
214540,@newdiscourses,1,Heroism and Honor in the Fascist Mind,neither,left
214548,@newdiscourses,2,"""Insurrection Barbie's"" Long Game and the Conservative Right",neither,left
214549,@newdiscourses,2,"The ""Trusted Voice"" as Gramsci's Organic Intellectual",neither,left
214569,@newdiscourses,2,"Milestones, Vol. 2: Jahiliyyah, the False Consciousness of Islamism",right,neither
214581,@newdiscourses,1,"Integralism, Authority, and the Refactoring of Social Order | Michael O'Fallon",neither,right
214588,@JesseKellyDC,2,Terror Organization CAUGHT Operating In Red State,right,neither
214755,@JesseKellyDC,2,"GOP Senator REBUKES Trump, Issues HUGE Warning About Democrats",right,neither
214846,@JesseKellyDC,2,Democrat Promises To IMPEACH Supreme Court Justices,neither,right
214929,@JesseKellyDC,2,Iran Operation Leads Straight to China – Trump's True Endgame Revealed,neither,right
215031,@JesseKellyDC,2,Jesse Kelly: America Has Cancer,neither,right
215053,@JesseKellyDC,2,Republicans Are FINALLY Waking Up,right,neither
215149,@TheAmalaEkpunobi,2,You’re Not “Pro Black” If You Date White?,right,neither
215206,@TheAmalaEkpunobi,2,Kanye BANNED From UK For His Speech,neither,right
215260,@TheAmalaEkpunobi,2,The Kids Are Not Okay: ICE Edition,neither,left
215314,@XAVIAER,2,Controversial Streamer Clavicular’s Trip to Israel Made Social Media Explode | Xaviaer Reacts,neither,right
215330,@XAVIAER,2,"Dave Rubin: Young Turks Past, Right-Wing Grifters & Attacks on Erika Kirk",neither,left
215357,@XAVIAER,1,Joe Rogan Debates Steve-O on Transgenderism - Xaviaer Reacts!,neither,right
215383,@XAVIAER,2,"TPUSA Without Charlie Kirk: Erika Kirk's Leadership, Unhinged Conspiracies, & Record-Breaking Growth",right,left
215396,@BlaireWhiteX,1,The Epstein Files Prove Every Conspiracy Theory,neither,right
215400,@AlexStein99,2,Ben Shapiro Turned Me GAY!,left,neither
215403,@AlexStein99,2,“This City Isn’t Gay Enough”,neither,right
215442,@AlexStein99,1,Are Lesbians Real?,right,neither
215444,@AlexStein99,1,"""In the End Charlie Kirk Leaned Left""",neither,right
215450,@AlexStein99,2,Alex Stein Trolled Dallas Protestors: Boomers Go Wild!,neither,right
215452,@AlexStein99,2,Protest Erupts: America First vs. Antifa Clash Caught on Camera! #shorts,neither,right
215471,@AlexStein99,2,MEGAMIND ALEX STEIN CAN’T BE STOPPED,right,neither
215527,@RileyGaines,1,What It’s Like Inside TPUSA Headquarters | Riley's Vlog,neither,right
215551,@RileyGaines,2,She Thanked Sophie Cunningham… Then a WNBA Owner Confronted Her | The Riley Gaines Show,neither,right
215560,@RileyGaines,1,"Sophie Cunningham, Caitlin Clark, and the WNBA’s Star Problem | The Riley Gaines Show",neither,right
215574,@RileyGaines,2,What's Next For Women's Sports? LIVE From America 250 | The Riley Gaines Show,neither,right
215585,@RileyGaines,2,This Scotus Ruling Will Change Women's Sports FOREVER | The Riley Gaines Show,neither,right
215614,@RileyGaines,2,Emergency Pod: Alex Cooper Is Poisoning Young Women,neither,right
215636,@RileyGaines,1,Why The Bachelorette’s Controversial Season Won't Air | The Riley Gaines Show,neither,right
215666,@RileyGaines,2,Supreme Court Takes on Girls’ Sports | The Riley Gaines Show,neither,right
215680,@SavSays,1,This VIOLENT Minnesota family KEEPS GETTING CRAZIER,neither,right
215681,@SavSays,1,FULL ASSAULT: I was beaten for covering an anti-ICE protest in Minneapolis,neither,left
215732,@CamHigby,2,Addressing The Controversy On The Anti-ICE Riot in Newark,right,neither
215755,@CamHigby,2,College KNOW IT ALL Was Not Happy After This ,neither,right
215809,@CamHigby,1,What I SAW In One Of The Biggest Mosques In America!,right,neither
215946,@BrittanyVenti,2,"Couple EXPOSED for Fake ""Trad Christian"" Lifestyle",neither,left
215968,@BrittanyVenti,1,DESPERATE Simp & Why Women Struggle w/ Friendship,right,neither
215972,@BrittanyVenti,2,Chrissie Mayr's Desperation Gets WORSE! She's BROKE!,neither,left
215976,@BrittanyVenti,2,Pearl Begs SIMPS for her $1M Red Pill Documentary,left,right
215982,@BrittanyVenti,2,TheQuartering: The SIMP to Unemployment Pipeline!,neither,left
215983,@BrittanyVenti,2,TheQuartering Simped for Me & It BROKE Him!,neither,left
215984,@BrittanyVenti,2,"TheQuartering Creeps on Women, Physiognomy Check!",neither,left
215993,@BrittanyVenti,1,She Can't Dress Herself & Wants to Be Brett Cooper,neither,left
216031,@jlptalk,2,Mother Calls JLP: 'I Am a GOOD Mother!' — JLP Says 'You're of the DEVIL',neither,right
216039,@jlptalk,2,Caller Says GF Is 'Annoying'— JLP Tells Him: 'You're Marrying Your MAMA!',neither,right
216070,@jlptalk,2,Can't Even Get a Burger Without Getting Shot — JLP Reacts to Idaho In-N-Out Massacre,neither,right
216076,@jlptalk,2,Light Erases Darkness — JLP Explains Why the Devil SCREAMS When You Wake Up,neither,right
216143,@jlptalk,2,Black Bishop RAGES at JLP: 'You Suffer From Self-Hatred!' (Heated Debate on Racism),neither,right
216165,@jlptalk,2,"Christian Comedian 'Black Dad' Supports Obama, Abortion, AND Same Sex Marriage! (JLP Interview)",right,neither
216181,@jlptalk,2,"""Why Don't You Go Back to Your OWN Country?"" — Black Nationalist ATTACKS JLP in Heated Interview",neither,right
216220,@jlptalk,2,Israel First? Zionism & Who Are the Real Jews? | JLP & Bill Lockwood Discussion 🤔,neither,right
216307,@jlptalk,2,Why Would ANY Parent Send Their Kid to This School? | JLP Reacts,neither,right
216528,@AnaEscobarShow,1,16|EMERGENCY POD!! CANDACE Helps Me Link Hansell to the HADES Jet!!  | THE INTEL BRIEF,neither,right
216532,@AnaEscobarShow,1,12|Section 224 | TRUMP SELLING AMERICA OUT?? | Our Greatest Ally is about to Own Us ???,right,left
216534,@AnaEscobarShow,1,10|Brad Hansell! SAM 702!! WE CALLED IT!! Candace Owens CONFIRMS Our Theory | THE CASE FILE,neither,right
216536,@AnaEscobarShow,1,8|VERY Suspicious Aircraft...CANDACE OWENS Is Onto Something!!! | THE INTEL BRIEF,neither,right
216582,@fightbackpodcast,1,"Who Were the Infamous ""DANCING ISRAELIS"" on 9/11? Jake Shields on the Israel Connection to Sept. 11",neither,right
216606,@fightbackpodcast,1,"The Cult That ""CONTROLS THE WORLD""? - Jake Shields Exposes Chabad Lubavitch!",neither,right
216696,@fightbackpodcast,2,Men NEED a Purpose: Jake Shields Opens Up About His Father,neither,right
216723,@fightbackpodcast,2,Jake Shields Gets Coffee With Patriot Front,right,neither
216828,@fightbackpodcast,1,Lucas Gage is a Traitor to the Movement and the Biggest Grifter of All,neither,right
216864,@fightbackpodcast,2,Jake Shields and Hassan Shibly React to Zionists ATTACKING CHRISTIANS in Israel!,right,neither
216881,@fightbackpodcast,2,Randy Fine is a Disgusting Pig,neither,left
216958,@fightbackpodcast,2,They Planned Everything BEFORE 9/11! Iran War is For Israel!,right,neither
217034,@fightbackpodcast,2,Epstein Files PROVE THEY Think They are Untouchable!,right,neither
217142,@fightbackpodcast,2,"DEBATE! Who is the Real Jew? ""Can You Trace Your Roots?""",right,neither
217261,@JustPearlyThings,2,Pearl Argues That All Women In The West Are Feminists!,right,neither
217314,@JustPearlyThings,2,Women Getting FIRED for Posting Dumb S*** on Tiktok,right,neither
217367,@JustPearlyThings,2,Insane Hypocrisy From Chr*stians,neither,left
217368,@JustPearlyThings,2,304s and Girlbosses of The 'Gram,right,neither
