row_id,creator,title_raw,label_record,label_repeat
215110,@TheAmalaEkpunobi,She Started A Debate On Racism That She Wasn’t Ready For.,right,neither
215277,@TheAmalaEkpunobi,Don’t Bring Your Babies To Protests.,neither,right
215314,@XAVIAER,Controversial Streamer Clavicular’s Trip to Israel Made Social Media Explode | Xaviaer Reacts,right,neither
215330,@XAVIAER,"Dave Rubin: Young Turks Past, Right-Wing Grifters & Attacks on Erika Kirk",left,right
215357,@XAVIAER,Joe Rogan Debates Steve-O on Transgenderism - Xaviaer Reacts!,right,neither
215367,@XAVIAER,Reacting to Trump's Controversial Truth Social Post: Jungle Meme Depicts Obamas as Apes,left,neither
215396,@BlaireWhiteX,The Epstein Files Prove Every Conspiracy Theory,right,neither
215400,@AlexStein99,Ben Shapiro Turned Me GAY!,neither,left
215403,@AlexStein99,“This City Isn’t Gay Enough”,right,left
215405,@AlexStein99,Black Lady Crashes Out and Goes Viral!,right,neither
215444,@AlexStein99,"""In the End Charlie Kirk Leaned Left""",right,neither
215471,@AlexStein99,MEGAMIND ALEX STEIN CAN’T BE STOPPED,neither,right
215536,@RileyGaines,She Travels With Trump. Here’s What He’s REALLY Like | The Riley Gaines Show,neither,right
215551,@RileyGaines,She Thanked Sophie Cunningham… Then a WNBA Owner Confronted Her | The Riley Gaines Show,right,neither
215560,@RileyGaines,"Sophie Cunningham, Caitlin Clark, and the WNBA’s Star Problem | The Riley Gaines Show",right,neither
215574,@RileyGaines,What's Next For Women's Sports? LIVE From America 250 | The Riley Gaines Show,right,neither
215622,@RileyGaines,"Nick Shirley: ""They're Making It A FELONY To Film This"" | The Riley Gaines Show",right,neither
215636,@RileyGaines,Why The Bachelorette’s Controversial Season Won't Air | The Riley Gaines Show,right,neither
215717,@CamHigby,Conspiracy Theorist Left SPEECHLESS After I Debunked Charlie Kirk Mic Theory,neither,left
215732,@CamHigby,Addressing The Controversy On The Anti-ICE Riot in Newark,neither,right
215803,@CamHigby,They TRIED To Attack Us On Skid Row…It Didn’t End Well For Them!,right,neither
215972,@BrittanyVenti,Chrissie Mayr's Desperation Gets WORSE! She's BROKE!,left,neither
215976,@BrittanyVenti,Pearl Begs SIMPS for her $1M Red Pill Documentary,right,neither
215982,@BrittanyVenti,TheQuartering: The SIMP to Unemployment Pipeline!,left,right
215983,@BrittanyVenti,TheQuartering Simped for Me & It BROKE Him!,left,neither
215991,@BrittanyVenti,'Girl Philosophy' is Falling Apart,neither,right
215993,@BrittanyVenti,She Can't Dress Herself & Wants to Be Brett Cooper,left,right
215994,@BrittanyVenti,🍐Anisa Jomha & Her Male Wife┃Content Court idubbbz,right,neither
216041,@jlptalk,Boyfriend Says DEMON Made Him Kill Girlfriend — JLP: 'We Are ALL Possessed!,neither,right
216076,@jlptalk,Light Erases Darkness — JLP Explains Why the Devil SCREAMS When You Wake Up,right,neither
216160,@jlptalk,JLP Interviews Myron Gaines — Author of 'Why Women Deserve Less',right,neither
216165,@jlptalk,"Christian Comedian 'Black Dad' Supports Obama, Abortion, AND Same Sex Marriage! (JLP Interview)",neither,right
216180,@jlptalk,"BEST OF WEEK: Ticked South Africans. Marry a Single Mother? Hantavirus on Cruise. | May 04-08, '26",neither,right
216220,@jlptalk,Israel First? Zionism & Who Are the Real Jews? | JLP & Bill Lockwood Discussion 🤔,right,neither
216260,@jlptalk,"""You Don't Address the *BLEEP* Men Who Abuse Their Wives"" (JLP Responds)",neither,right
216516,@AnaEscobarShow,27|Candace Owens EMERGENCY Update: Why These Specific MILITARY BASES? | The Case File,neither,right
216528,@AnaEscobarShow,16|EMERGENCY POD!! CANDACE Helps Me Link Hansell to the HADES Jet!!  | THE INTEL BRIEF,right,neither
216532,@AnaEscobarShow,12|Section 224 | TRUMP SELLING AMERICA OUT?? | Our Greatest Ally is about to Own Us ???,left,neither
216582,@fightbackpodcast,"Who Were the Infamous ""DANCING ISRAELIS"" on 9/11? Jake Shields on the Israel Connection to Sept. 11",right,neither
216606,@fightbackpodcast,"The Cult That ""CONTROLS THE WORLD""? - Jake Shields Exposes Chabad Lubavitch!",right,neither
216622,@fightbackpodcast,Trump BETRAYED America for Israel's War..,right,neither
216654,@fightbackpodcast,VOTE FOR DAN BILZERIAN - Help Defeat the DEMON Rady Fine,neither,right
216696,@fightbackpodcast,Men NEED a Purpose: Jake Shields Opens Up About His Father,right,neither
216747,@fightbackpodcast,Antisemitism Laws Are ANTIAMERICAN!,right,neither
216820,@fightbackpodcast,Hunter Biden Sits Down With Candace Owens and Said Some Things Jake Shields Agrees With!,neither,right
216834,@fightbackpodcast,1893 Chicago World's Fair: the White City They Don't Want You To Know About,neither,right
216864,@fightbackpodcast,Jake Shields and Hassan Shibly React to Zionists ATTACKING CHRISTIANS in Israel!,neither,left
216981,@fightbackpodcast,Patton Said We Fought on the WRONG SIDE???,right,neither
217177,@fightbackpodcast,Gypsy Crusader Argues: We MUST Stand Against Evil!,neither,right
217314,@JustPearlyThings,Women Getting FIRED for Posting Dumb S*** on Tiktok,neither,right
217358,@JustPearlyThings,She Married Him For A Greencard And NOTHING ELSE,neither,right
217368,@JustPearlyThings,304s and Girlbosses of The 'Gram,neither,right
217393,@JustPearlyThings,Andrew Wilson CONFRONTS Hater,right,neither
217680,@JustPearlyThings,When Men Kick Women Out Of The House LOL,neither,right
217760,@JustPearlyThings,Women Versus Cars PART TWO! (They Crash Again Lol),neither,right
217860,@JustPearlyThings,"Nala Rey ""REGRETS"" Being An OF 304",neither,right
218023,@MyronGainesX,Myron Exposes How OnlyFans Models Fake Anime and Gaming Interests to Trick Men,right,neither
218093,@MyronGainesX,Myron Exposes the DARK Psychology Behind Women Who Romanticize Violent Criminals!,right,neither
218095,@MyronGainesX,Myron's PASSIONATE Rant About Crime In America...,right,neither
218107,@MyronGainesX,Myron Explains How America LOST the War Against Iran!,neither,left
218119,@MyronGainesX,Myron DESTROYS Student's Take On Chud The Builder Shooting!,right,neither
218139,@MyronGainesX,Myron Calls Out Eric Bryanstone For Ruining A Man’s Life Over An Instagram Comment Like!,neither,right
218163,@MyronGainesX,China Is Not What Western Media Told You...@CyrusJanssen Explains Why! | Full Interview,neither,left
218188,@MyronGainesX,Myron Exposed Modern Women Who Go To Coachella!,neither,right
218195,@MyronGainesX,Why The Iran Ceasefire is An L & Exposing Iran War Lies!,left,neither
218217,@MyronGainesX,An Iranian Living in Iran Exposes the TRUTH About the U.S. Iran War!,neither,left
218249,@MyronGainesX,Myron TOLD Zionists Why The Iran WAR Is An L For America!,neither,right
218270,@MyronGainesX,Myron Reacts To The INSANE Downfall Of the HAWK TUAH Girl & Her Crypto SCAM!,neither,right
218367,@MyronGainesX,Myron DISMANLTED Top 304 Claiming She's Leaving OnlyF*ns!,right,neither
218631,@SydneyWatson,"Seriously, are women okay???",neither,right
218647,@SydneyWatson,The new Supergirl film is already imploding,right,neither
218665,@SydneyWatson,"OF ""creators"" are SO MAD at Euphoria Season 3",right,neither
218683,@SydneyWatson,Ariana And Cynthia creeped out Hollywood...,neither,right
218686,@SydneyWatson,Netflix is censoring criticism of *THAT* scene...,neither,right
218690,@SydneyWatson,Australia is lost.,right,neither
219131,@ThePodcastoftheLotusEaters,The Right-Wing Oscars,right,left
219293,@ThePodcastoftheLotusEaters,They Do Not Belong Here,neither,right
219575,@VivaFrei,The Smart Watch Break! Journalist Steve Baker Drops BOMBSHELL Discovery in Jan. 6 Pipe bomber Case,neither,right
219636,@VivaFrei,"I Watched Cynthia West's ""Deposition-Style"" Video About Thomas Massie - I Call Political Hit-Job!",neither,right
219666,@VivaFrei,FAKE NEWS ALERT: Did Trump Really Just Save 8 Iranian Women from Imminent Execution?,neither,left
219672,@VivaFrei,"DOJ SHOCKER! Motion to Vacate Convictions of Oath Keepers, Proud Boys! Justice or Corrupt Cover-Up?",neither,left
219689,@VivaFrei,"Jeremy MacKenzie Defamation DISMISSED as Court Declared Him a ""Fed""?",neither,right
219794,@VivaFrei,"IMMINENT RELEASE? Is Brian Cole Jr., Alleged Jan. 6 Pipe Bomber, Being Unlawfully Detained?",right,neither
220005,@RobertGouveiaEsq,Trump files MASSIVE APPEAL with SUPREME COURT!,right,neither
220465,@RobertGouveiaEsq,New Alex Pretti Details Confirm Coordinated Attack,neither,left
220468,@RobertGouveiaEsq,"Jack Smith PROHIBITED from Releasing Volume II, DOJ Says!",neither,right
220969,@RekietaLaw,Johnny Depp Attorney Ben Chew Roasts Amber Heard - She Remains Insufferable,right,neither
220975,@RekietaLaw,Prosecution in SHAMBLES — Fitzsimmons Trial Day 2 Mid-Morning Recap,right,neither
220983,@RekietaLaw,Donald Trump BROKE the Law Arresting Maduro?! - Lawyers Discuss ft. Robert Barnes,left,neither
221283,@CashJordan,Iran Just Did The UNTHINKABLE… With Mexico’s Help,right,neither
221370,@CashJordan,"Trump's ""FINAL WARNING"" EXPIRES... Ayatollah ""FLEES TEHRAN"" as Rioters TAKE CAPITAL",right,neither
221404,@ChadPrather1,When Murder Becomes Entertainment: The True Crime Culture Is Poisoning Morality,right,neither
221420,@ChadPrather1,The Texas Data Breach That Should Alarm Every American | Patriot Protect,neither,right
221458,@ChadPrather1,The Myth of the Good Christian,left,neither
221504,@ChadPrather1,PROOF Celebrities Are More Irrelevant Than Ever + Cuba Has Fallen? & Top Stories!,right,neither
221520,@ChadPrather1,Epstein Was the Symptom: Exposing the Real Disease of Our Culture,right,neither
221526,@ChadPrather1,Light In The Darkness: How The Gospel Confronts Epstein’s Evil,right,neither
221759,@OutKick,Benny Johnson’s BRILLIANT Idea To Save The WNBA After Sophie Cunningham Backlash Will SHOCK You,left,right
221768,@OutKick,Giants Locker Room Erupts Over Trump Controversy | OutKick the Show w/ Clay Travis,right,neither
221769,@OutKick,Ted Cruz Wants To BAN The Next Lane Kiffin Move,neither,left
221801,@OutKick,Dakota Meyer Reached His Breaking Point - So He Re-Enlisted | Gaines For Girls w/ Riley Gaines,right,neither
221804,@OutKick,Clay Reacts To Brown & Bondi Beach Tragedies | OutKick the Show w/ Clay Travis,right,neither
221844,@notsoErudite,@Aba N Preachs Epstein Coverage Exposes a Terrifying Reality,left,neither
221886,@MikeFromPA,Mike Breaks Down Destiny’s HORRIFIC Deposition!,right,neither
221939,@MikeFromPA,Mike CALLS OUT Tim Miller!,neither,right
221973,@MikeFromPA,Mike Interviews Kat Abughazaleh Right Before Her Election!,left,neither
221974,@MikeFromPA,Mike and Hasan are RIGHT: DRAFT ASMONGOLD!!,neither,left
221977,@MikeFromPA,"""THIS IS INSANE!"" More Perfect Union UNCOVERS A SECRET SOCIETY!!",left,neither
221979,@MikeFromPA,Kyle Kulinski EMBRACES CHINAMAXXING!!,neither,right
221991,@MikeFromPA,HASAN'S Twitch BAN Makes Him More POWERFUL!!,left,neither
222004,@MikeFromPA,Mike Catches Asmongold FLIP-FLOPPING!!,neither,left
222070,@DestinyDGGClips,Hasan CALLS OUT The Soy Pill For Being Too C*cked,left,neither
222250,@destinyhqclips,Hutch CONFRONTS Pisco On His Lefty Sweeping...,right,neither
222297,@destinyhqclips,Destiny DISMANTLES Propagandist's Lies In Intense Israel Debate,right,neither
222326,@destinyhqclips,Conservative News Analyst Sweeps For Iran War Failure,neither,left
222385,@destinyhqclips,Sam Harris' War On Mamdani - Destiny Reacts,left,neither
222416,@TheVaushPit,Why Is Hasan Meat On The RNC Jumbotron?,right,left
222428,@TheVaushPit,YOU NEED TO STOP EATING BEEF RIGHT NOW,left,neither
222513,@TheVaushPit,Taylor Lorenz Please Put Down Your Phone. This Hate Is Not You.,right,neither
222677,@TheVaushPit,Emma Vigeland GOES OFF On CNN,neither,left
222783,@TheVaushPit,People Are FURIOUS At Mamdani And AOC Over This...,right,neither
222791,@TheVaushPit,This Is Why You Can't Trust Mainstream Media,neither,right
222834,@HasanReactionsfanTwo,Norman Finkelstein DEFENDS Hasan | Hasanabi Reacts to Breaking Points,neither,left
222948,@HasanReactionsfanTwo,"Exposing The Most CORRUPT Cops ($200,000 Lego Heist) | Hasanabi Reacts to Reckless Ben",left,neither
222983,@HasanReactionsfanTwo,Tucker Carlson TRASHES Trump In Unhinged Interview | Hasanabi Reacts,left,neither
223008,@HasanReactionsfanTwo,China Has BROKEN Trump's Blockade | Hasanabi Reacts,left,neither
223076,@HasanReactionsfanTwo,The First Epstein Accomplices Are Being Arrested | Hasanabi Reacts,neither,left
223095,@HasanReactionsfanTwo,The DARKER Half of the Epstein Files | Hasanabi Reacts to Coffeezilla Part 2,neither,left
223097,@HasanReactionsfanTwo,Yanis Varoufakis Visits Hasan | Hasanabi Reacts,left,neither
223139,@HasanReactionsfanTwo,The Truth About the Male Loneliness Epidemic | Hasanabi Reacts to Ben Hoerman,left,neither
223153,@HasanReactionsfanTwo,Candace Owens SOLD OUT to Erika Kirk | Hasanabi Reacts,neither,left
223159,@HasanabiClips,WHY IS EVERYONE SCARED OF HASAN PIKER? React,left,neither
223161,@HasanabiClips,Kars4Kids Situations is UNHINGED  HasanAbi Reacts,left,neither
223190,@HasanabiClips,ContraPoints Drops the Mask… | HasanAbi Reacts,left,neither
223393,@HasanabiClips,What does 'help' in Strait of Hormuz look like  Hasanabi Reacts,neither,left
223563,@HasanabiClips,Prince Andrew Arrested After Epstein Revelations ! HasanAbi Reacts,neither,left
223587,@HasanabiClips,Hasanabi Reacts   AG Pam Bondi Clashes With Lawmakers Over Epstein File Redactions,left,neither
223618,@HasanabiClips,Hasanabi Reacts to new Super Bowl ad about antisemitism,neither,left
223670,@YaBoiHakim,The Great Encirclement: How the US is Trying (and Failing) to Stop China,left,neither
223677,@YaBoiHakim,Why is Hakim a Socialist?,left,neither
223678,@YaBoiHakim,"Venezuela's Nicolas Maduro Has Been Abducted, Now What?",neither,left
223694,@BadEmpanadaLive,"Insane Spain Anti-Semitism Report - ""I Saw a Palestinian Flag""",left,right
223776,@BadEmpanadaLive,"Zionist Brad Lander Wins, 'Anti-Zionists' Celebrate",neither,left
223792,@BadEmpanadaLive,Jacobin's Racist Chris Smalls Hit Piece,neither,right
223814,@BadEmpanadaLive,Candidate Wants Zionists in PRISON - Democrats DENOUNCE HER,neither,right
223862,@BadEmpanadaLive,"Iran SHOOTS DOWN U.S. Planes, Pilot HUNTED, Epstein Regime in TATTERS",neither,left
223863,@BadEmpanadaLive,Is Israel WHITE Supremacist or JEWISH Supremacist?,left,neither
223916,@BadEmpanadaLive,Palestine Action ACQUITTED of Attacking Arms Company,left,neither
223930,@BadEmpanadaLive,Australia OUTLAWS Anti-Israel Speech - 15 YEARS IN PRISON!,left,neither
223981,@Lunaoi,The Theories That Led to Marxism - Marxist Theory 101,neither,left
224002,@revleftradio,"Nonviolence is violence, too Part 2—We're all in the gunk",neither,left
224036,@franifio,Jeffries Is Gonna Get Us Killed,right,neither
224047,@franifio,Dolly Parton Was An Ally,neither,left
224156,@franifio,Mosque Attack Exposes San Diego Mayor’s Bigotry,left,right
224176,@franifio,Is This The End Of American Empire?,left,neither
224211,@franifio,BONUS PREVIEW: LIVE IN LOS ANGELES W/EMMA VIGELAND,left,neither
224311,@franifio,We Can’t Let Zohran Become Obama,right,neither
224405,@BreakThroughNews,Cuba Is Rationing Chemo While the World Looks Away,neither,right
224517,@BreakThroughNews,Was France Behind the Coup Attempt in Mali? w/ David Hundeyin,neither,left
224549,@BreakThroughNews,US War with Iran Is DESTROYING the Gulf Alliance,left,neither
224607,@BreakThroughNews,Report from Caracas After the Bombs: Venezuelans Denounce Maduro’s ‘Kidnapping’,neither,left
224766,@JamarlThomas,The US Kicked China Out Of Space - Now China Is Winning The Moon Race | Carl Zha,neither,left
224817,@JamarlThomas,Netanyahu's Plans Unravel | Laith Marouf,neither,left
224821,@JamarlThomas,The Color Revolution The CIA Tried To Bury Exposed | David Hundeyin,left,neither
224824,@JamarlThomas,Israel's Gamble On Iran Just Failed (ft Col Lawrence Wilkerson & Chief Dennis Fritz),left,neither
224844,@JamarlThomas,Caleb Maupin | Israel Has Nukes!,neither,left
224861,@JamarlThomas,Jeff Rich | Is China's Timidity In Face Of US Aggression A Mistake?,neither,left
224896,@JamarlThomas,David Hundeyin | Why Trump's War On Iran Will Spill Into Africa,left,neither
224907,@JamarlThomas,Carl Zha | Trump's China Threat Sends White House Into Panic Mode,left,neither
225170,@NickCruseRBN,They ADMIT The Ukraine War Is FOR THE MONEY!,left,neither
225171,@NickCruseRBN,Roasting AOC at Green Party Summit,right,left
225173,@NickCruseRBN,Graham Platner is a NATO Leftist!,right,left
225179,@NickCruseRBN,Progressive Democrats Swear Loyalty to NATO. United States Left is PRO WAR,neither,left
225180,@NickCruseRBN,The Roast of Javier Milei. Zionist Takeover of Argentina. Issac Accords Explained,neither,left
225298,@Forthepeoplepodcast305,Israel Creates NGO To Conduct Psyops In The US,left,neither
225327,@Forthepeoplepodcast305,Kushner Buying Albanian Island For Israel?,neither,left
225343,@Forthepeoplepodcast305,Why Epstein Class Zionists Want To Destroy Thomas Massie?,right,neither
225345,@Forthepeoplepodcast305,Trump vs General Kane  The Nuclear Showdown They Don't Want You To Know About,right,neither
225356,@Forthepeoplepodcast305,Ballroom Funding Denial Becomes the New Shooting Conspiracy,left,neither
225369,@Forthepeoplepodcast305,Druski ROASTS Erika Kirk,neither,left
225375,@Forthepeoplepodcast305,The WORST False Flag Psyop in History!,right,neither
225381,@Forthepeoplepodcast305,Israel Caught Committing False Flags Around The World ,left,neither
225468,@RonPlacone,Trump Attacks BT News/AI’s Modern Day Book Burning,left,neither
225499,@RonPlacone,BREAKING: Bernie To Force Vote on Selling Arms/Melania's Epstein Story Challenged,neither,left
225559,@katmabu,Kat Legalizes Comedy | Kat Abughazaleh For Illinois,left,neither
225562,@katmabu,Do you want a leader or a follower representing you? | Kat Abughazaleh For Illinois,neither,left
225589,@evanjmez,"The ""smartest"" man alive is dumber than you think",neither,left
225597,@evanjmez,Was MAGA ever truly anti-war? W/ @onehandpolitics,left,neither
225603,@evanjmez,Gavin Newsom is UNFIT for this moment,right,neither
225703,@Politicon,381: Not a Time For A Vanity Vote with Denise Powell | Politics War Room with James Carville &...,neither,left
225786,@Politicon,315: The People V. Todd Blanche,left,neither
225801,@Politicon,James Carville: Trump Will Be Gone By The Spring,left,neither
225876,@Politicon,How a Bad Warrant May Have Just Changed Election Integrity Forever - #SistersInLaw Podcast,left,neither
226024,@Politicon,278: Is ICE Melting?,left,neither
226091,@Politicon,James Carville's Message For Steve Bannon,neither,left
226126,@ColeHastings,Why Gen Z Abandoned Morals For Money,right,neither
226176,@ModernDayDebate,NEW @Destiny  Vs 5 | Is Trump Weaponizing the Law Unlike Any Other President?,left,neither
226313,@OwenReport,Owen Shroyer EXPLODES on Mark Levin,right,neither
226411,@OwenReport,Israel First Faction That Took Over MAGA Now Disavowing Trump Over Peace With Iran,left,neither
226416,@OwenReport,Jared Kushner and Ivanka Trump Buying Mysterious Nuclear Bunker-filled Island in Albania,left,neither
226577,@OwenReport,Thomas Massie Is Courageously Fighting To Expose The Epstein Class,right,neither
227071,@JillianMichaels,KEIR STARMER IS ABOUT TO LOSE HIS JOB,neither,left
227113,@JillianMichaels,The Conversation About Men & Women No One Wants to Have — with Steven Crowder,neither,right
227180,@JillianMichaels,Joe Kent Leaks Secrets? The Scandal You Didn’t See Coming,neither,left
227301,@JillianMichaels,TOM MACDONALD: The Rise of the Woke RIGHT,neither,right
247342,@nousnetwork,From Hate Speech to Mob Lynching: How Does Violence Spread? | Dayashankar Mishra,neither,left
247433,@nousnetwork,YOU DON’T EXIST: Inside Bengal’s Massive Voter Deletion Crisis (SIR Explained)I Bushra Khanum,left,neither
247434,@nousnetwork,Historic Voting in West Bengal: Are Muslim Voters Being Targeted?,left,neither
247476,@nousnetwork,Uttarakhand UCC Imposes Hindu Code on Other Communities — Maulana Khalid Saifullah Rahmani,neither,left
247546,@CoreyGilShusterAskProject,"Palestinians: After you have a state in the 1967 borders, will you keep resisting for the rest?",neither,right
247553,@CoreyGilShusterAskProject,Palestinians: Before Israel what country was here?,right,neither
247559,@CoreyGilShusterAskProject,Palestinians: If there's a two state solution would you vote for someone to destroy Israel?,right,neither
247560,@CoreyGilShusterAskProject,Israelis: What do you think about settler violence towards Palestinians?,left,neither
247564,@CoreyGilShusterAskProject,Israelis: Where are your grandparents from?,left,neither
247573,@CoreyGilShusterAskProject,Israelis: In the IDF were you taught about the Hannibal Directive?,left,neither
247596,@CoreyGilShusterAskProject,Israelis: Do you think about the consequences of Israel's actions on Jews all over the world?,neither,left
247603,@ajplus,What American Doctors Saw in Gaza,left,neither
247606,@ajplus,"It's Bisan From Gaza, Here's How We Get Water",left,neither
247624,@ajplus,Israeli Military Medics Are Training On Dead Americans,neither,left
247629,@ajplus,Are Americans Finally Breaking Up With Israel?,left,neither
247634,@ajplus,Searching for White Genocide in South Africa,right,neither
247639,@ajplus,The REAL Reason Why The U.S. Wants Cuba,left,neither
247727,@OfficialSaharTV,"Tommy Robinson: ""I Told You Something Was Coming & Now It's Here...""",neither,right
248069,@OfficialSaharTV,This Is A Total Disaster For Keir Starmer...,neither,right
248537,@OfficialSaharTV,"A Massive Crisis is Happening Right Now in Israel, Here's How You Can Help...",neither,right
251490,@SkyNews,Video shows ICE shooting victim in clash with agents a week before his death,left,neither
254248,@NYTOpinion,Extreme Heat Is the New Normal | Op-Docs,left,neither
254252,@NYTOpinion,"‘The First Time I Voted for Donald Trump, I Thought It Was Going to Make a Difference’ | NYT Opinion",left,neither
254261,@NYTOpinion,What Body Cam Footage Reveals About ICE’s Tactics,left,neither
254268,@NYTOpinion,Confessions of a Former Body Positivity Influencer,neither,right
254306,@NYTPodcasts,"Hegseth’s Army Purge, and Polling Chaos in the Midterms",left,neither
254459,@NYTPodcasts,"Trump’s Controversial Pick to Oversee U.S. Intelligence, and a Surge in Preventable Diseases",neither,left
254549,@NYTPodcasts,"U.S. Prepares to Blockade Strait of Hormuz, and a MAGA Hero Is Defeated in Europe",neither,left
254665,@NYTPodcasts,"The New Way Trump Allies Are Offering Access to the President, and the Flood of U.S. Ammo to Mexi...",left,neither
254770,@EzraKleinShow,The Miracles (and Maddening Politics) of the Clean Energy Revolution | The Ezra Klein Show,neither,left
254776,@EzraKleinShow,What’s the Left’s Vision for Foreign Policy After Trump? | The Ezra Klein Show,left,neither
254787,@EzraKleinShow,Why Are Palantir and OpenAI Scared of Alex Bores? | The Ezra Klein Show,neither,left
254810,@EzraKleinShow,Has Trump Achieved a Lot Less Than It Seems? | The Ezra Klein Show,neither,left
254825,@Unpacked,The Story of Ethiopian Jews Israel Rarely Tells,neither,left
254844,@Unpacked,Why Did Israel Give Up Gaza For…Nothing?,right,neither
256403,@timesofindia,"'FEAR OF CHINA!':  Xi Forced Trump To Halt Iran War, Back Away From Gulf States?  Bombshell Reveal",left,neither
258042,@timesofindia,Iran Humiliates Trump Envoys? Tehran Diplomats 'Keep U.S. Negotiators Waiting' For Bilateral In Doha,neither,left
259315,@timesofindia,US Diplomats Flee Kyiv After Putin's Warning? Trump Refuses To Condemn Russia's Ukraine Capital Plan,neither,left
263227,@timesofindia,US’ Portland ‘BURNS’ As Thousands Demand ICE Exit; Revolt Against Trump’s Agents Explodes | Watch,left,neither
264498,@timesofindia,US Military To Attack Own Ally Denmark? Panic In Europe As Trump Declares 'GREENLAND IS OURS',neither,left
264698,@timesofindia,Trump Teams Up With Putin To Stop EU’s Ukraine Plot? ‘Block The Mission Right Away’ | Watch,neither,right
288980,@60minutes,When the volunteer helping after a hurricane is a white nationalist | 60 Minutes,neither,left
289250,@chinainsights-r2w,Peaceful land reform was opposed—what exactly did Mao Zedong want?I China Insights,neither,left
289255,@chinainsights-r2w,How Marco Rubio Lost Control of Trump's Iran Strategy,left,neither
289341,@chinainsights-r2w,Will 2026 be the year Xi Jinping’s Chinese Dream collapses? 3 key CCP weak spots,right,neither
289410,@chinainsights-r2w,"China's Army in Chaos: Sex Scandals, Fallen Generals, and Xi's Power Cage",neither,right
294623,@TimesNowWorld,"WATCH: Iran Trolls Trump, Vance and Hegseth With Viral AI Minion Propaganda On Nuclear Hunt!",left,neither
297579,@TimesNowWorld,ENERGY REBELLION IN EU: Serbia Defends Russian-linked Energy Routes Despite EU Pressure,right,neither
297666,@TimesNowWorld,"NATO HUMILIATED: Trump Mocks GREENLAND Defence, Warns US Will Take Over! | Times Now World",right,neither
298204,@TimesNowWorld,"France Rejects Macron’s War First Spending, Parliament Battles Macron War Budget!",left,neither
303806,@johnnyharris,"China’s Dirty Money Problem, Explained",right,neither
303814,https://rumble.com/c/GGreenwald,Israel Wants Americans to PAY THEIR DEBTS by Fighting for Them?!,neither,left
303817,https://rumble.com/c/GGreenwald,This Is Why Israel Is Misleading Trump with DECEITFUL MOSSAD INTEL,right,neither
303823,https://rumble.com/c/GGreenwald,Mitch McConnell: The Latest Example of Our Decrepit Elite,neither,right
303837,https://rumble.com/c/GGreenwald,Glenn Reacts to SHOCKING Jubilee Debate: “When the Cameras Were Off…”,neither,right
303843,https://rumble.com/c/GGreenwald,"INSANE: ""Huge Numbers of Americans"" Are Serving in the Israel Defense Forces",left,neither
303844,https://rumble.com/c/GGreenwald,"GLENN REACTS: Iran's Strategy in the Strait of Hormuz, Fighting Journalists, Animal Rights, and More",neither,right
303851,https://rumble.com/c/GGreenwald,Glenn Responds: Trump's Middle East Strategy Is NOT BRILLIANT,left,neither
303859,https://rumble.com/c/GGreenwald,Glenn GRILLS Former IDF Spokesman in Piers Morgan Debate,neither,left
303862,https://rumble.com/c/GGreenwald,Josh Shapiro's Revealing Whining About Antisemitism,left,right
303865,https://rumble.com/c/GGreenwald,"Forced TikTok Sale—and Rising Censorship—Is for Israel, Not China | SYSTEM UPDATE #571",neither,left
303908,https://rumble.com/c/russellbrand,The Truth Hollywood Won't Touch - SF743,right,neither
304019,https://rumble.com/c/russellbrand,From Iran to London… It’s Already Spreading — SF708,neither,right
304099,https://rumble.com/c/russellbrand,Restore Britain Emerges as the Epstein Saga Deepens — SF684,right,neither
304131,https://rumble.com/c/russellbrand,Trump Just Called THIS Out LIVE on AIR,neither,right
304144,https://rumble.com/c/russellbrand,The Moment Bill Gates Is Asked About His Plan For Humanity,right,neither
305470,https://rumble.com/c/BannonsWarRoom,"Bannon: Pete’s up there with $70 billion. Look, the biggest national security problem we’ve got right now—except for probably AI running wild and destroying all of us—is the national debt.",neither,right
305550,https://rumble.com/c/BannonsWarRoom,Rare earths are not a mining story. They are a weapons production story. Justin Fulcher unpacks China’s stranglehold on the materials powering modern war.,neither,right
305770,https://rumble.com/c/BannonsWarRoom,"Tom Fitton: We get no more information from this FBI under Kash Patel than we got under the prior FBI. On Butler there's 75,000 pages; at the rate we're going, we won't get it until the Barron Trump administration.",right,neither
305958,https://rumble.com/c/BannonsWarRoom,BANNON: These Tech Oligarchs Are Some Of The Worst People In The History Of This Planet. They're Totally Self-Centered; They Have No Concern For This Country Or Its Citizens At All. I Know Who These People Are. They Haven't Changed,right,left
306658,https://rumble.com/c/BannonsWarRoom,Kitchen Towel Sets & Aprons As Low As $9.99 +Free Shipping w/Promo Code WARROOM At MyPillow.com/warroom,neither,right
307946,https://rumble.com/c/BannonsWarRoom,Brian Glenn and Steve Bannon on Bibi Netanyahu's Second Unusual Arrival to the White House,right,neither
308666,https://rumble.com/c/BannonsWarRoom,Episode 5051: What Comes Next For Venezuela; Remembering J6 Five Years Later,right,neither
308809,https://rumble.com/c/nickjfuentes,Tucker Carlson Unveils His 10-Point Slopulist Plan,neither,left
308945,https://rumble.com/c/nickjfuentes,I Don't Care About the Trump Assassination Attempt,neither,left
309102,https://rumble.com/c/TheAlexJonesShowLive,🛰️DEEP-DIVE BREAKDOWN: A Permanent Transhumanist 'Information Skin' Is Enveloping The World!,right,neither
