term_a,term_b,observed,expected_strat,lift_strat,z_cmh,q_cmh,channels,weight
questions,prime,25.00000,6.14173,4.07051,7.82172,0.00000,7.00000,2.02521
shooting,patrol,26.00000,6.95398,3.73887,7.81737,0.00000,9.00000,1.90260
economic,addresses,26.00000,6.53684,3.97746,7.81207,0.00000,7.00000,1.99185
deal,ready,32.00000,9.16254,3.49248,7.81191,0.00000,10.00000,1.80425
world,morocco,36.00000,12.06482,2.98388,7.80768,0.00000,7.00000,1.57719
strait,threatens,43.00000,14.31064,3.00476,7.80414,0.00000,13.00000,1.58725
africa,leo,21.00000,4.68359,4.48374,7.80134,0.00000,7.00000,2.16470
donald,jinping,20.00000,4.30329,4.64761,7.79729,0.00000,5.00000,2.21649
israel,central,27.00000,7.20962,3.74500,7.79605,0.00000,6.00000,1.90496
iran,agreed,33.00000,10.68505,3.08843,7.79284,0.00000,10.00000,1.62687
nato,ahead,57.00000,22.36396,2.54874,7.78766,0.00000,10.00000,1.34979
says,hard,37.00000,11.70697,3.16051,7.78673,0.00000,12.00000,1.66016
russia,vladimir,29.00000,8.39410,3.45481,7.78556,0.00000,6.00000,1.78861
ice,outside,27.00000,7.29846,3.69941,7.78305,0.00000,10.00000,1.88730
house,epstein files,42.00000,14.13852,2.97061,7.77355,0.00000,10.00000,1.57076
election,ahead,47.00000,16.41173,2.86380,7.77092,0.00000,11.00000,1.51793
china,heads,25.00000,6.33600,3.94571,7.76788,0.00000,10.00000,1.98028
nuclear,arabia,26.00000,6.56873,3.95815,7.76445,0.00000,10.00000,1.98483
india,tariffs,74.00000,33.32970,2.22024,7.76259,0.00000,5.00000,1.15072
president,maduro,70.00000,31.71923,2.20686,7.76017,0.00000,14.00000,1.14200
strait of hormuz,threatens,38.00000,11.91375,3.18959,7.75865,0.00000,13.00000,1.67337
iranian,tehran,56.00000,21.44811,2.61095,7.75837,0.00000,8.00000,1.38458
arrives,jinping,23.00000,5.47810,4.19854,7.75332,0.00000,8.00000,2.06989
summit,bilateral,62.00000,26.51960,2.33789,7.74946,0.00000,5.00000,1.22521
iran,revenge,57.00000,25.71502,2.21660,7.74516,0.00000,9.00000,1.14835
trial,killing,22.00000,5.10491,4.30958,7.74167,0.00000,7.00000,2.10755
world,zealand,24.00000,6.12819,3.91633,7.73585,0.00000,5.00000,1.96950
world cup,clash,35.00000,10.90001,3.21101,7.73522,0.00000,6.00000,1.68303
america,canada,52.00000,19.48721,2.66842,7.73228,0.00000,9.00000,1.41598
senate,rubio,38.00000,12.14171,3.12971,7.73205,0.00000,11.00000,1.64603
russia,bombs,44.00000,15.90350,2.76669,7.72905,0.00000,5.00000,1.46816
shooting,federal agents,24.00000,6.12686,3.91718,7.72819,0.00000,9.00000,1.96982
summit,meet,60.00000,24.53714,2.44527,7.72248,0.00000,9.00000,1.29000
press conference,nasa,26.00000,6.94443,3.74401,7.72242,0.00000,6.00000,1.90458
west,violence,23.00000,5.55261,4.14219,7.72193,0.00000,8.00000,2.05039
russia,ballistic missile,26.00000,7.08915,3.66757,7.71834,0.00000,7.00000,1.87483
trump,denmark,84.00000,41.68750,2.01499,7.71461,0.00000,13.00000,1.01077
trump,pool,58.00000,25.43420,2.28039,7.71460,0.00000,12.00000,1.18928
attack,drones,55.00000,20.90249,2.63127,7.71076,0.00000,11.00000,1.39576
dead,say,25.00000,6.22295,4.01739,7.69346,0.00000,8.00000,2.00626
nancy,detained,22.00000,5.70082,3.85909,7.68969,0.00000,7.00000,1.94826
ceasefire,life,21.00000,4.77661,4.39643,7.68628,0.00000,10.00000,2.13633
iran,weeks,77.00000,38.06054,2.02309,7.67590,0.00000,14.00000,1.01656
venezuela,raid,26.00000,7.29484,3.56417,7.67142,0.00000,11.00000,1.83356
talks,moscow,45.00000,15.72926,2.86091,7.66773,0.00000,6.00000,1.51647
white house,vance,51.00000,19.12541,2.66661,7.66089,0.00000,10.00000,1.41501
us-iran,negotiations,24.00000,6.42909,3.73303,7.66010,0.00000,10.00000,1.90035
hit,airport,26.00000,6.65452,3.90712,7.65853,0.00000,8.00000,1.96610
deadly,rescue,24.00000,5.85364,4.10001,7.65535,0.00000,8.00000,2.03563
saudi,base,21.00000,4.75096,4.42016,7.65354,0.00000,6.00000,2.14410
military,pete hegseth,25.00000,6.27285,3.98543,7.64994,0.00000,8.00000,1.99473
russian,sanctions,32.00000,9.35584,3.42032,7.64840,0.00000,10.00000,1.77413
minnesota,man,29.00000,8.10551,3.57781,7.64584,0.00000,9.00000,1.83908
world,react,39.00000,13.54496,2.87930,7.64489,0.00000,7.00000,1.52572
deal,shutdown,33.00000,9.91714,3.32757,7.64355,0.00000,10.00000,1.73447
trump,maga,64.00000,29.97882,2.13484,7.64278,0.00000,16.00000,1.09413
ice,patrol,29.00000,8.49330,3.41446,7.64270,0.00000,9.00000,1.77166
ai,amazon,24.00000,6.19518,3.87398,7.63752,0.00000,5.00000,1.95382
talks,host,20.00000,4.42030,4.52458,7.63747,0.00000,8.00000,2.17778
missiles,gulf,36.00000,11.23658,3.20382,7.63555,0.00000,5.00000,1.67979
air,ceo,21.00000,4.71509,4.45378,7.62255,0.00000,6.00000,2.15503
holds,elections,55.00000,21.72280,2.53190,7.62100,0.00000,5.00000,1.34022
tehran,us-israel,28.00000,7.77517,3.60121,7.61966,0.00000,5.00000,1.84848
russia,vladimir putin,28.00000,8.13414,3.44228,7.61869,0.00000,6.00000,1.78337
israel,wave,24.00000,6.12246,3.92000,7.61479,0.00000,9.00000,1.97085
vance,force,23.00000,5.53288,4.15696,7.61058,0.00000,7.00000,2.05553
world cup,wins,28.00000,7.88478,3.55115,7.61002,0.00000,5.00000,1.82829
iran,happen,28.00000,8.63578,3.24233,7.60932,0.00000,12.00000,1.69703
house,mike,28.00000,7.68465,3.64363,7.60674,0.00000,8.00000,1.86538
war,iran-us,54.00000,23.60024,2.28811,7.60440,0.00000,5.00000,1.19416
cup,clash,35.00000,11.09271,3.15522,7.60072,0.00000,6.00000,1.65774
khamenei,vows,21.00000,4.81944,4.35736,7.59902,0.00000,5.00000,2.12345
iranian,targets,38.00000,12.20253,3.11411,7.59603,0.00000,10.00000,1.63882
iran,imminent,42.00000,17.33224,2.42323,7.59508,0.00000,15.00000,1.27693
gop,dems,21.00000,4.83928,4.33949,7.59474,0.00000,7.00000,2.11752
strikes,uae,52.00000,19.80888,2.62509,7.59381,0.00000,8.00000,1.39236
minister,japan,33.00000,9.78156,3.37370,7.59318,0.00000,10.00000,1.75433
warns,risk,22.00000,5.14106,4.27927,7.59244,0.00000,10.00000,2.09737
trump,washington dc,46.00000,17.75182,2.59128,7.59134,0.00000,7.00000,1.37367
ice,surge,23.00000,5.79932,3.96598,7.58868,0.00000,9.00000,1.98768
summit,mark,33.00000,10.30447,3.20249,7.58809,0.00000,5.00000,1.67920
speech,convention,27.00000,8.94266,3.01923,7.58552,0.00000,6.00000,1.59418
talks,trade,102.00000,50.79717,2.00799,7.58499,0.00000,15.00000,1.00575
india,air,89.00000,42.76922,2.08094,7.58044,0.00000,5.00000,1.05723
trump,kharg,45.00000,17.55798,2.56294,7.57374,0.00000,13.00000,1.35780
ahead,artemis ii,35.00000,11.66502,3.00042,7.57101,0.00000,11.00000,1.58517
ahead,artemis,38.00000,13.13757,2.89247,7.56967,0.00000,11.00000,1.53230
president,state,89.00000,42.16481,2.11076,7.56837,0.00000,14.00000,1.07777
global,tech,37.00000,11.88558,3.11302,7.56769,0.00000,6.00000,1.63831
visit,prime minister,27.00000,7.20978,3.74491,7.56735,0.00000,6.00000,1.90493
strike,ready,26.00000,6.78562,3.83163,7.56374,0.00000,5.00000,1.93796
military,greenland,49.00000,18.70416,2.61974,7.55909,0.00000,14.00000,1.38942
senate,campaign,24.00000,6.22494,3.85546,7.55481,0.00000,10.00000,1.94690
russian,kills,22.00000,5.18106,4.24624,7.54983,0.00000,7.00000,2.08619
says,didn't,26.00000,7.10870,3.65749,7.54234,0.00000,12.00000,1.87085
greenland,force,34.00000,11.06738,3.07209,7.53608,0.00000,14.00000,1.61922
deal,uranium,23.00000,5.68347,4.04682,7.53417,0.00000,7.00000,2.01679
death,continues,21.00000,4.82826,4.34939,7.53315,0.00000,6.00000,2.12081
search,sheriff,20.00000,4.55466,4.39111,7.53181,0.00000,7.00000,2.13458
conference,chair,22.00000,5.24888,4.19137,7.53002,0.00000,8.00000,2.06742
ukraine,shortage,20.00000,4.71177,4.24469,7.52087,0.00000,6.00000,2.08566
summit,defense,30.00000,9.05229,3.31408,7.51830,0.00000,10.00000,1.72861
hormuz,freedom,34.00000,10.74730,3.16358,7.50928,0.00000,10.00000,1.66156
world,gather,61.00000,27.00529,2.25882,7.50750,0.00000,6.00000,1.17557
hearing,marco rubio,21.00000,5.44697,3.85536,7.50352,0.00000,7.00000,1.94686
warns,threat,52.00000,19.76166,2.63136,7.49921,0.00000,10.00000,1.39581
minneapolis,dead,23.00000,5.85864,3.92582,7.49849,0.00000,10.00000,1.97300
talks,denies,25.00000,6.44632,3.87818,7.49736,0.00000,8.00000,1.95538
hearing,marco,21.00000,5.45238,3.85153,7.49628,0.00000,7.00000,1.94543
funding,tsa,21.00000,5.09345,4.12294,7.49120,0.00000,8.00000,2.04367
security,meeting,50.00000,18.52708,2.69875,7.48791,0.00000,8.00000,1.43229
ai,backlash,24.00000,6.22510,3.85536,7.48324,0.00000,12.00000,1.94687
ice,walz,41.00000,14.77217,2.77549,7.48242,0.00000,11.00000,1.47274
ice,defends,30.00000,9.00629,3.33100,7.47737,0.00000,12.00000,1.73596
day,jury,24.00000,6.17783,3.88486,7.47274,0.00000,7.00000,1.95786
talks,rejects,45.00000,16.03642,2.80611,7.47021,0.00000,9.00000,1.48857
house,incident,26.00000,7.01780,3.70486,7.46929,0.00000,9.00000,1.88942
american,troops,20.00000,4.49969,4.44475,7.46100,0.00000,9.00000,2.15210
nuclear,arms,21.00000,4.90530,4.28109,7.45959,0.00000,7.00000,2.09798
strikes,infrastructure,20.00000,4.56415,4.38198,7.45825,0.00000,9.00000,2.13158
military,aid,22.00000,5.25045,4.19012,7.45507,0.00000,7.00000,2.06699
strait of hormuz,us-iran,63.00000,27.49280,2.29151,7.45288,0.00000,10.00000,1.19630
deal,arabia,34.00000,10.59765,3.20826,7.45273,0.00000,10.00000,1.68179
talks,xi,66.00000,28.51118,2.31488,7.45177,0.00000,10.00000,1.21094
america,fireworks,27.00000,8.05817,3.35064,7.44737,0.00000,6.00000,1.74444
shooting,details,36.00000,11.73378,3.06807,7.44397,0.00000,7.00000,1.61733
nuclear,saudi arabia,25.00000,6.48565,3.85466,7.44225,0.00000,10.00000,1.94660
speaks,chief,65.00000,27.34399,2.37712,7.44173,0.00000,7.00000,1.24922
global,tariffs,36.00000,11.59730,3.10417,7.44143,0.00000,9.00000,1.63421
minneapolis,good,33.00000,10.77493,3.06267,7.44055,0.00000,9.00000,1.61479
foreign,marco rubio,21.00000,4.91106,4.27606,7.43614,0.00000,5.00000,2.09628
trump,secure,41.00000,15.48095,2.64842,7.43432,0.00000,13.00000,1.40513
ai,wall street,40.00000,14.14076,2.82870,7.43293,0.00000,9.00000,1.50014
trump,affordability,56.00000,24.92130,2.24707,7.43236,0.00000,11.00000,1.16805
foreign,marco,21.00000,4.91828,4.26978,7.42720,0.00000,5.00000,2.09416
leaders,xi,36.00000,12.02846,2.99290,7.42162,0.00000,9.00000,1.58155
ice,border patrol,28.00000,8.31936,3.36564,7.42093,0.00000,9.00000,1.75088
military,iranian,58.00000,23.28732,2.49063,7.40824,0.00000,13.00000,1.31651
strike,claims,62.00000,25.68043,2.41429,7.40755,0.00000,5.00000,1.27160
house,returns,25.00000,6.52163,3.83340,7.40511,0.00000,8.00000,1.93862
meet,arrives,29.00000,8.23591,3.52117,7.39359,0.00000,7.00000,1.81605
trump,irs,30.00000,9.88735,3.03418,7.39124,0.00000,10.00000,1.60131
nato,conference,56.00000,22.71986,2.46480,7.38866,0.00000,8.00000,1.30147
killed,officer,20.00000,4.58511,4.36195,7.38618,0.00000,6.00000,2.12497
speech,anniversary,23.00000,5.99950,3.83365,7.38500,0.00000,7.00000,1.93872
senate,face,27.00000,7.44626,3.62598,7.38296,0.00000,10.00000,1.85837
strike,targets,46.00000,16.77674,2.74189,7.37061,0.00000,11.00000,1.45517
house,resolution,20.00000,4.64669,4.30414,7.37011,0.00000,9.00000,2.10573
files,hearing,30.00000,8.95541,3.34993,7.36912,0.00000,9.00000,1.74413
peace,meeting,54.00000,21.14465,2.55384,7.36602,0.00000,12.00000,1.35267
world,egypt,32.00000,10.60027,3.01879,7.36498,0.00000,7.00000,1.59397
trump,happy,39.00000,14.70261,2.65259,7.36464,0.00000,12.00000,1.40740
war,escalating,39.00000,14.86967,2.62279,7.36377,0.00000,8.00000,1.39110
epstein,keir,21.00000,5.40420,3.88586,7.35999,0.00000,8.00000,1.95824
conference,mission,38.00000,12.94844,2.93472,7.35930,0.00000,9.00000,1.55322
iranian,peace,46.00000,16.71697,2.75169,7.35866,0.00000,11.00000,1.46032
killed,school,25.00000,6.53220,3.82719,7.35780,0.00000,9.00000,1.93629
deal,vance,80.00000,38.04332,2.10287,7.35554,0.00000,16.00000,1.07236
pm,israeli,68.00000,30.26570,2.24677,7.35323,0.00000,8.00000,1.16785
says,lawyer,30.00000,9.03352,3.32096,7.34575,0.00000,8.00000,1.73160
clancy,expert,21.00000,5.44610,3.85597,7.33401,0.00000,6.00000,1.94709
venezuela,captured,38.00000,14.11287,2.69258,7.33112,0.00000,13.00000,1.42899
ceasefire,accuses,22.00000,5.58897,3.93632,7.33078,0.00000,9.00000,1.97685
trump,u-turn,36.00000,13.07138,2.75411,7.32431,0.00000,5.00000,1.46159
eu,hold,28.00000,7.91793,3.53628,7.32260,0.00000,7.00000,1.82223
white,vance,51.00000,19.90869,2.56170,7.32165,0.00000,10.00000,1.35710
summit,eu,57.00000,23.88006,2.38693,7.31766,0.00000,6.00000,1.25516
day,begins,27.00000,7.45010,3.62411,7.31387,0.00000,7.00000,1.85763
house,meets,54.00000,21.26256,2.53968,7.31069,0.00000,11.00000,1.34464
uk,takes,29.00000,8.34183,3.47645,7.30251,0.00000,6.00000,1.79762
america,bank,21.00000,5.13092,4.09283,7.30121,0.00000,11.00000,2.03310
ahead,ii,35.00000,12.05942,2.90230,7.29864,0.00000,11.00000,1.53719
house,shooter,21.00000,5.15964,4.07005,7.29772,0.00000,7.00000,2.02505
amid,greenland,73.00000,33.92287,2.15194,7.29633,0.00000,11.00000,1.10564
senate,act,26.00000,7.20267,3.60977,7.29520,0.00000,8.00000,1.85191
talks,diplomacy,22.00000,5.46379,4.02651,7.29238,0.00000,5.00000,2.00953
strikes,following,26.00000,7.11981,3.65178,7.29112,0.00000,10.00000,1.86860
deal,signals,26.00000,7.08550,3.66946,7.28966,0.00000,9.00000,1.87557
supreme court,sports,20.00000,4.73549,4.22343,7.28373,0.00000,8.00000,2.07841
iran,resume,49.00000,20.78552,2.35741,7.28367,0.00000,12.00000,1.23720
family,nancy,37.00000,13.06594,2.83179,7.28064,0.00000,8.00000,1.50171
strait,tanker,21.00000,5.08553,4.12936,7.28022,0.00000,8.00000,2.04592
deal,netanyahu,53.00000,21.10185,2.51163,7.27776,0.00000,11.00000,1.32862
missiles,kuwait,24.00000,6.29226,3.81421,7.27616,0.00000,6.00000,1.93138
ahead,team,26.00000,7.02030,3.70355,7.27496,0.00000,8.00000,1.88891
president,nation,35.00000,11.33502,3.08778,7.27482,0.00000,10.00000,1.62657
ai,big,75.00000,35.69421,2.10118,7.27458,0.00000,14.00000,1.07120
says,sheriff,34.00000,11.10782,3.06091,7.27117,0.00000,10.00000,1.61396
oil,threatens,53.00000,20.98267,2.52589,7.26235,0.00000,11.00000,1.33679
military,pete,25.00000,6.68399,3.74028,7.25752,0.00000,8.00000,1.90315
crisis,faces,45.00000,16.42357,2.73996,7.25640,0.00000,10.00000,1.45416
shooting,protests,57.00000,23.92967,2.38198,7.25213,0.00000,12.00000,1.25216
world,order,58.00000,26.48178,2.19018,7.24895,0.00000,7.00000,1.13105
ukraine,ballistic missile,20.00000,4.94093,4.04782,7.24543,0.00000,5.00000,2.01715
jd vance,briefing,22.00000,5.44036,4.04385,7.24484,0.00000,9.00000,2.01573
people,killing,21.00000,5.03840,4.16799,7.24303,0.00000,8.00000,2.05935
pm,welcomes,43.00000,16.23149,2.64917,7.24057,0.00000,7.00000,1.40554
strike,ukrainian,36.00000,11.86789,3.03339,7.23745,0.00000,7.00000,1.60093
meeting,hold,46.00000,17.00661,2.70483,7.21976,0.00000,12.00000,1.43554
senate,dr,21.00000,5.19826,4.03981,7.21901,0.00000,10.00000,2.01429
kirk,candace owens,32.00000,12.05733,2.65399,7.21831,0.00000,5.00000,1.40816
court,faces,30.00000,8.89690,3.37196,7.21784,0.00000,9.00000,1.75359
white house,outside,28.00000,8.10562,3.45439,7.21661,0.00000,9.00000,1.78843
end,conflict,28.00000,8.00378,3.49835,7.21197,0.00000,9.00000,1.80667
kirk,owens,32.00000,12.06540,2.65221,7.21167,0.00000,5.00000,1.40720
says,cuba,67.00000,29.85672,2.24405,7.21025,0.00000,13.00000,1.16611
warns,strait,59.00000,24.55350,2.40292,7.20628,0.00000,10.00000,1.26479
death,leader,34.00000,10.83660,3.13752,7.20519,0.00000,12.00000,1.64962
amid,standoff,23.00000,5.95724,3.86085,7.20198,0.00000,10.00000,1.94892
red,blockade,20.00000,4.84055,4.13176,7.19976,0.00000,6.00000,2.04676
shooting,renee good,23.00000,6.36385,3.61416,7.19957,0.00000,10.00000,1.85366
uk,ties,31.00000,9.38240,3.30406,7.19547,0.00000,8.00000,1.72424
lebanon,truce,21.00000,5.29039,3.96946,7.19540,0.00000,7.00000,1.98894
americans,prices,26.00000,7.17478,3.62380,7.19415,0.00000,8.00000,1.85750
security,meets,38.00000,12.76952,2.97584,7.19278,0.00000,8.00000,1.57329
trump,term,64.00000,30.32094,2.11075,7.19138,0.00000,14.00000,1.07776
claims,drone,57.00000,23.38398,2.43757,7.18839,0.00000,5.00000,1.28544
president,office,41.00000,14.58621,2.81087,7.18601,0.00000,8.00000,1.49102
crisis,europe,62.00000,26.49431,2.34012,7.18509,0.00000,6.00000,1.22659
deal,saudi arabia,33.00000,10.52773,3.13458,7.17956,0.00000,10.00000,1.64827
says,weapon,26.00000,7.35054,3.53715,7.17559,0.00000,10.00000,1.82259
amid,chaos,39.00000,13.48752,2.89156,7.17426,0.00000,10.00000,1.53185
rubio,meet,31.00000,9.48592,3.26800,7.17083,0.00000,8.00000,1.70841
india,republic,42.00000,15.98290,2.62781,7.16605,0.00000,5.00000,1.39386
war,won,31.00000,10.75246,2.88306,7.16584,0.00000,12.00000,1.52760
iran,agree,58.00000,27.25587,2.12798,7.16455,0.00000,14.00000,1.08949
strikes,smoke,30.00000,9.22722,3.25125,7.16392,0.00000,7.00000,1.70099
says,netanyahu,82.00000,39.34690,2.08403,7.14771,0.00000,16.00000,1.05937
israel,fires,44.00000,16.51177,2.66477,7.14670,0.00000,8.00000,1.41401
trump,attempt,62.00000,29.96611,2.06900,7.14562,0.00000,16.00000,1.04894
case,jury,25.00000,7.08760,3.52729,7.14485,0.00000,12.00000,1.81856
protest,arrest,26.00000,7.58264,3.42888,7.14405,0.00000,9.00000,1.77774
briefing,officials,23.00000,5.91274,3.88991,7.13919,0.00000,9.00000,1.95974
police,center,22.00000,5.55084,3.96336,7.12876,0.00000,9.00000,1.98672
iranian,near,32.00000,9.95039,3.21595,7.12589,0.00000,10.00000,1.68525
khamenei,protesters,20.00000,4.83197,4.13910,7.12574,0.00000,7.00000,2.04932
iranian,official,21.00000,5.14607,4.08078,7.12457,0.00000,9.00000,2.02885
jd,briefing,22.00000,5.55764,3.95852,7.11818,0.00000,9.00000,1.98496
america,celebrations,27.00000,8.07802,3.34240,7.11720,0.00000,11.00000,1.74089
nuclear,near,36.00000,11.94463,3.01391,7.11644,0.00000,8.00000,1.59163
epstein,massie,25.00000,7.78859,3.20983,7.11290,0.00000,8.00000,1.68249
strike,launches,46.00000,17.27553,2.66273,7.10200,0.00000,5.00000,1.41290
china,korea,45.00000,17.10309,2.63110,7.09964,0.00000,11.00000,1.39567
calls,slams,39.00000,13.48670,2.89174,7.09870,0.00000,7.00000,1.53194
nato,press conference,40.00000,14.45985,2.76628,7.09033,0.00000,7.00000,1.46795
china,tariffs,48.00000,18.54739,2.58797,7.08709,0.00000,10.00000,1.37182
military,pentagon,34.00000,11.02438,3.08407,7.08513,0.00000,10.00000,1.62484
strike,threatens,43.00000,15.70625,2.73776,7.08204,0.00000,10.00000,1.45300
ai,wall,43.00000,16.37161,2.62650,7.07610,0.00000,9.00000,1.39314
man,murder,24.00000,6.44786,3.72217,7.07602,0.00000,9.00000,1.89614
israel,smoke,32.00000,10.63902,3.00779,7.06989,0.00000,6.00000,1.58871
russia,shadow,25.00000,7.39620,3.38011,7.06918,0.00000,6.00000,1.75707
america,anniversary,35.00000,12.03856,2.90733,7.06030,0.00000,11.00000,1.53969
iran,epic fury,59.00000,29.11216,2.02664,7.04956,0.00000,10.00000,1.01909
talks,good,25.00000,6.89510,3.62577,7.04827,0.00000,9.00000,1.85829
america,dc,36.00000,12.97864,2.77379,7.04804,0.00000,9.00000,1.47186
ahead,clash,26.00000,7.28743,3.56779,7.04475,0.00000,7.00000,1.83503
says,proposal,38.00000,13.46706,2.82170,7.04387,0.00000,11.00000,1.49656
epstein,keir starmer,20.00000,5.27713,3.78994,7.03450,0.00000,7.00000,1.92217
faces,trial,26.00000,7.41354,3.50710,7.03219,0.00000,8.00000,1.81028
israel,bombs,36.00000,12.59866,2.85745,7.02815,0.00000,7.00000,1.51473
deal,historic,47.00000,18.22156,2.57936,7.02561,0.00000,5.00000,1.36701
deal,rubio,59.00000,25.25016,2.33662,7.02453,0.00000,9.00000,1.22442
netanyahu,visit,29.00000,8.82032,3.28786,7.01204,0.00000,9.00000,1.71715
white,outside,28.00000,8.36491,3.34732,7.01019,0.00000,9.00000,1.74300
global,shock,20.00000,4.86597,4.11018,7.00943,0.00000,6.00000,2.03920
talks,signals,29.00000,8.84802,3.27757,7.00851,0.00000,8.00000,1.71263
china,critical,20.00000,4.89130,4.08889,7.00031,0.00000,7.00000,2.03171
us-iran,edge,24.00000,7.44765,3.22249,6.99719,0.00000,5.00000,1.68818
house,outside,36.00000,12.29582,2.92782,6.99453,0.00000,9.00000,1.54983
global,surge,20.00000,4.88334,4.09556,6.99375,0.00000,7.00000,2.03406
missile,launch,24.00000,6.51835,3.68191,6.99053,0.00000,7.00000,1.88046
death,search,23.00000,6.09384,3.77430,6.99015,0.00000,9.00000,1.91621
deal,details,37.00000,13.06488,2.83202,6.98588,0.00000,11.00000,1.50183
trump,mail-in,33.00000,12.34779,2.67254,6.98134,0.00000,9.00000,1.41821
strikes,site,24.00000,6.61903,3.62591,6.98104,0.00000,6.00000,1.85834
senate,lindsey graham,33.00000,11.68003,2.82533,6.97663,0.00000,12.00000,1.49842
hormuz,project,32.00000,10.65531,3.00320,6.97068,0.00000,10.00000,1.58650
minnesota,administration,21.00000,5.39502,3.89248,6.96750,0.00000,8.00000,1.96069
senate,warsh,20.00000,4.97441,4.02057,6.95522,0.00000,9.00000,2.00740
russia,victory,54.00000,24.37856,2.21506,6.95125,0.00000,7.00000,1.14735
ahead,address,29.00000,8.82940,3.28448,6.95083,0.00000,9.00000,1.71567
summit,welcomes,29.00000,9.39637,3.08630,6.94981,0.00000,5.00000,1.62588
trump,kharg island,41.00000,16.55607,2.47643,6.94529,0.00000,13.00000,1.30826
attacks,tehran,45.00000,17.14478,2.62471,6.93993,0.00000,10.00000,1.39216
netanyahu,rejects,20.00000,4.91157,4.07201,6.93781,0.00000,8.00000,2.02574
ukraine,capital,24.00000,6.89720,3.47967,6.92765,0.00000,7.00000,1.79895
democrats,primary,25.00000,7.17985,3.48197,6.92553,0.00000,10.00000,1.79990
case,killing,21.00000,5.36534,3.91401,6.91658,0.00000,7.00000,1.96865
house,host,21.00000,5.64929,3.71728,6.91393,0.00000,9.00000,1.89425
nyc,york,22.00000,5.92120,3.71546,6.91263,0.00000,6.00000,1.89354
deadly,airport,21.00000,5.38536,3.89946,6.90672,0.00000,8.00000,1.96327
president,davos,59.00000,27.68595,2.13105,6.90197,0.00000,9.00000,1.09156
crisis,supply,24.00000,6.68149,3.59201,6.89885,0.00000,6.00000,1.84479
targets,gulf,28.00000,8.45827,3.31037,6.89869,0.00000,8.00000,1.72699
crisis,economic,30.00000,9.47234,3.16712,6.89484,0.00000,9.00000,1.66317
starmer,macron,28.00000,8.49382,3.29652,6.88710,0.00000,6.00000,1.72094
hormuz,countries,21.00000,5.49441,3.82207,6.87318,0.00000,10.00000,1.93435
shooting,noem,34.00000,11.93700,2.84829,6.87191,0.00000,12.00000,1.51009
guthrie,help,24.00000,7.62588,3.14718,6.86638,0.00000,6.00000,1.65406
iran,exchange,60.00000,28.13645,2.13247,6.86614,0.00000,12.00000,1.09252
house,dhs funding,23.00000,6.44564,3.56830,6.85935,0.00000,10.00000,1.83524
house,bessent,24.00000,6.75677,3.55199,6.85469,0.00000,11.00000,1.82863
end,funding,21.00000,5.44644,3.85573,6.85180,0.00000,9.00000,1.94700
uk,media,41.00000,15.17088,2.70255,6.84790,0.00000,9.00000,1.43432
war,words,23.00000,7.31768,3.14307,6.83537,0.00000,5.00000,1.65218
russian,poland,26.00000,7.73526,3.36123,6.83441,0.00000,5.00000,1.74899
peace,pushes,20.00000,5.00276,3.99780,6.83377,0.00000,5.00000,1.99920
venezuela,action,35.00000,12.81903,2.73032,6.82805,0.00000,10.00000,1.44907
trump,wh,52.00000,24.19004,2.14965,6.82409,0.00000,10.00000,1.10410
shooting,sparks,22.00000,5.94006,3.70367,6.82215,0.00000,7.00000,1.88895
trump,clayton,30.00000,10.96282,2.73652,6.81695,0.00000,12.00000,1.45234
court,guilty,20.00000,5.03055,3.97571,6.81510,0.00000,8.00000,1.99121
shooting,mayor,35.00000,12.51619,2.79638,6.81489,0.00000,10.00000,1.48356
meeting,macron,37.00000,13.13634,2.81661,6.81378,0.00000,6.00000,1.49396
iran,warships,60.00000,29.97590,2.00161,6.81237,0.00000,8.00000,1.00116
china,south,69.00000,32.09413,2.14993,6.81175,0.00000,8.00000,1.10429
day,opening,25.00000,7.17959,3.48209,6.80818,0.00000,8.00000,1.79996
amid,backlash,29.00000,9.11280,3.18234,6.80338,0.00000,8.00000,1.67009
troops,germany,24.00000,6.77742,3.54117,6.80181,0.00000,9.00000,1.82423
trump,agrees,44.00000,18.86457,2.33242,6.80020,0.00000,11.00000,1.22182
strike,sea,31.00000,10.07117,3.07809,6.79399,0.00000,6.00000,1.62204
iran,night,61.00000,29.57335,2.06267,6.79318,0.00000,13.00000,1.04451
murder,family,23.00000,6.29174,3.65559,6.79182,0.00000,5.00000,1.87010
press conference,artemis,27.00000,8.90985,3.03036,6.79145,0.00000,7.00000,1.59949
iran,carrier,45.00000,20.89785,2.15333,6.78936,0.00000,8.00000,1.10657
death,nepal,28.00000,8.95048,3.12832,6.78730,0.00000,9.00000,1.64539
military,iraq,21.00000,5.45846,3.84724,6.78499,0.00000,9.00000,1.94382
meeting,mark,27.00000,8.09469,3.33552,6.78287,0.00000,9.00000,1.73791
xi,hosts,20.00000,5.25849,3.80338,6.78257,0.00000,5.00000,1.92728
china,north korea,27.00000,8.31420,3.24746,6.77521,0.00000,9.00000,1.69931
tehran,launches,39.00000,14.20077,2.74633,6.77403,0.00000,7.00000,1.45750
suspect,search,21.00000,5.52082,3.80379,6.77140,0.00000,8.00000,1.92744
saudi,blockade,20.00000,5.19316,3.85122,6.76770,0.00000,5.00000,1.94532
