row_id,creator,lane,title_raw,label_pass1,label_shuffled
91121,@fastpoliticspodcast,left_commentary,Trump's Made Powerful MAGA Enemies This Week w/ Rick Wilson,neither,left
91151,@fastpoliticspodcast,left_commentary,Democrats’ Texas Shot Just Got Real w/ Mike Madrid,neither,left
91161,@fastpoliticspodcast,left_commentary,Rick Wilson On Republican’s Saying FIRE STEPHEN MILLER,neither,left
91171,@fastpoliticspodcast,left_commentary,Joyce Vance On SCOTUS DESTROYING Trump's Tarriff Policy,neither,left
91173,@fastpoliticspodcast,left_commentary,Charlie Sykes on Trump's FCC Fearing Midterm Loss,left,neither
91213,@RestPoliticsUS,centrist_heterodox,MEMBERS EXCLUSIVE | Roy Cohn: The Man Who Made Trump,neither,left
91218,@RestPoliticsUS,centrist_heterodox,MEMBERS EXCLUSIVE | Who Is Trump's 'Human Printer' Natalie Harp?,left,neither
91273,@RestPoliticsUS,centrist_heterodox,MEMBERS EXCLUSIVE | The Truth About Trump's Health | Part 2,neither,left
91294,@RestPoliticsUS,centrist_heterodox,Trump OUTSMARTED By Thomas Massie In Kentucky!,left,neither
91345,@RestPoliticsUS,centrist_heterodox,ALL HELL BREAKS LOOSE AS TRUMP HINTS AT IRAN INVASION,left,neither
91350,@RestPoliticsUS,centrist_heterodox,Why Iran's Diego Garcia Attack IS MUCH WORSE THAN YOU THINK!,neither,right
91375,@RestPoliticsUS,centrist_heterodox,"Becoming Trump: Family Secrets, Roy Cohn and How to Be A Killer",neither,left
91416,@RestPoliticsUS,centrist_heterodox,AD FREE | Why The Minnesota Fraud Scandal Isn't What It Seems...,neither,left
91434,@LastWeekTonight,humour_satire,Police Surveillance Technology: Last Week Tonight with John Oliver (HBO),neither,left
91435,@LastWeekTonight,humour_satire,Trump & Crypto: Last Week Tonight with John Oliver (HBO),neither,left
91436,@LastWeekTonight,humour_satire,Scranton's Train Set: Last Week Tonight with John Oliver (Bonus Segments),neither,left
91907,@thehill,us_press_print_digital,Joe Scarborough goes NUCLEAR on Dems (PLUS: Enes Kanter Freedom DECLARES for WNBA Draft) | RISING,neither,right
92013,@thehill,us_press_print_digital,"Kamala Harris: Dems must 'REVISIT' abolishing the Electoral College, expanding Supreme Court | RISIN",neither,right
92555,@thehill,us_press_print_digital,Project 2029: Dems push for social media restrictions for kids | RISING,neither,right
92949,@thehill,us_press_print_digital,"Trump agenda STRUGGLING as judge, Republicans REBUKE initiatives: Lindsey Granger | RISING",left,neither
92955,@thehill,us_press_print_digital,Trump family tax deal questions: House Ways & Means Dems press Treasury Secretary Bessent,neither,left
95225,@thehill,us_press_print_digital,"Walz, Frey SUBPOENAED By DOJ For Allegedly IMPEDING Law Enforcement | RISING",neither,right
95486,@thehill,us_press_print_digital,Tim Walz RESPONDS To MN Fraud CONCERNS; Starmer BLASTED Over Abd El-Fattah Welcoming | RISING,right,neither
96374,@AfterPartyEmily,right_commentary,The DEI Poll Result That Shocked FIRE’S Greg Lukianoff,neither,right
96463,@AfterPartyEmily,right_commentary,"Swalwell Scandal Explodes and His Fall Exposes a Broken Political System, with Dave Smith",neither,right
96503,@AfterPartyEmily,right_commentary,"Former Intel Chief Says He Was Blocked from Charlie Kirk Investigation, with John Daniel Davidson",neither,right
96524,@AfterPartyEmily,right_commentary,"The Truth About Congress’ COWARDLY Response to War and ""Fair-Weather Patriots,"" with Thomas Massie",neither,right
96587,@AfterPartyEmily,right_commentary,"The Obama Third-Term Fantasy and Why It Reveals a Deeper Political Problem, with Cenk Uygur",right,left
96712,@wethefifth,centrist_heterodox,Milo Yiannopoulos Wanted Mass Deportations. Then He Got Deported. – The Fifth Column,neither,left
96718,@wethefifth,centrist_heterodox,Terry Moran Says ABC News Sent His Lab-Leak Story to Fauci For Approval – The Fifth Column,neither,right
96740,@wethefifth,centrist_heterodox,Trump Got Played by Iran (#562) - The Fifth Column,left,neither
96752,@wethefifth,centrist_heterodox,Preet Bharara Explains Trump’s “Future Crime” Loophole -The Fifth Column,left,neither
96765,@wethefifth,centrist_heterodox,Sarah Isgur Says Congress Forgot How to Govern. The Supreme Court Didn’t.,right,neither
96820,@wethefifth,centrist_heterodox,“Trump Derangement Syndrome” Meets a Double Homicide - The Fifth Column,neither,right
96914,@morebridgetphetasy,interview_podcast,Anti-Zionism Isn't Pro-Palestinian and Here's Why,right,neither
96918,@morebridgetphetasy,interview_podcast,The Dark Side of America's Therapy Obsession | Jonathan Alpert - Walk-Ins Welcome 391,right,neither
96927,@morebridgetphetasy,interview_podcast,The Depressing Shift from Reagan to Whatever Trump Says,right,left
96964,@morebridgetphetasy,interview_podcast,The Intellectuals Who Think Their Jobs Are Beneath Them,right,neither
96996,@morebridgetphetasy,interview_podcast,Cuba Sold the Authoritarianism Playbook and Venezuela Bought It,neither,right
97019,@morebridgetphetasy,interview_podcast,Monarchies Sound Great Until You're Not the King,neither,left
97061,@ZeihanonGeopolitics,explainer_geopolitics,Spain's Immigration Solution Turns Into a Crisis || Peter Zeihan,neither,right
97301,@PerunAU,explainer_geopolitics,"The Greenland Crisis - The Arctic, Alliances & A U.S. Strategic Folly",neither,left
97314,@UnHerd,centrist_heterodox,America is quietly losing the world – Yanis Varoufakis & Richard D. Wolff | The Econoclasts,neither,left
97329,@UnHerd,centrist_heterodox,NATO just said the quiet part out loud - Varoufakis & Munchau | The Econoclasts,neither,left
97332,@UnHerd,centrist_heterodox,Buck Angel: Why I changed sides on the trans debate,neither,right
97335,@UnHerd,centrist_heterodox,China is about to call Europe’s bluff  - Yanis Varoufakis & Wolfgang Munchau | The Econoclasts,neither,left
97349,@UnHerd,centrist_heterodox,It’s begun. Palantir just crossed the Rubicon - Varoufakis & Munchau | The Econoclasts,neither,left
97354,@UnHerd,centrist_heterodox,How Trump wins by closing the Strait of Hormuz,neither,right
97355,@UnHerd,centrist_heterodox,Why Iran is a trap for Trump - Yanis Varoufakis & Wolfgang Munchau | The Econoclasts,neither,left
97358,@UnHerd,centrist_heterodox,Iran just showed China exactly how to beat the West - Varoufakis & Munchau | The Econoclasts,neither,left
97381,@UnHerd,centrist_heterodox,Why Trump will get Greenland,neither,right
97389,@UnHerd,centrist_heterodox,Why Europe can’t break free from the US - Yanis Varoufakis & Wolfgang Munchau | The Econoclasts,neither,left
97434,@ZubyMusic,interview_podcast,The Republican Who Thinks He Can Save California - Steve Hilton,right,neither
97461,@ZubyMusic,interview_podcast,It Feels IMPOSSIBLE For Men To Find a Wife In 2026,neither,right
97480,@ZubyMusic,interview_podcast,We NEED To Ban Female Rappers,neither,right
97517,@ZubyMusic,interview_podcast,Are Divorce Laws Rigged Against Men?,neither,right
97530,@ZubyMusic,interview_podcast,Why The US Is Obsessed With Race,right,neither
97541,@ZubyMusic,interview_podcast,Why The Rich Are Fleeing The UK,right,neither
97588,@winston_marshall,interview_podcast,The Revolt Against The Elites Is Just Beginning…,right,neither
97596,@winston_marshall,interview_podcast,Henry Nowak: The Murder That Exposed Britain's Elites,right,neither
97626,@winston_marshall,interview_podcast,‘The by-election exposed the true Britain we live in’ | Matt Goodwin,right,neither
97629,@winston_marshall,interview_podcast,The Secret Plan Behind Trump’s Iran War,neither,left
97641,@winston_marshall,interview_podcast,“This should be a wake up call!” Trump’s True Motives In Greenland,neither,left
97769,@ClubRandomPodcast,interview_podcast,Did MeToo Go Too Far? Bill Maher Questions Al Franken Backlash,right,neither
98111,@TheAdamCarollaShow1,interview_podcast,Jerry O’Connell Claims Wife and Daughters ‘Became Physical’ After He Criticized Kamala,right,neither
98163,@TheAdamCarollaShow1,interview_podcast,Has California Hit Rock Bottom? | The Adam and Dr. Drew Show #2073,right,neither
98177,@TheAdamCarollaShow1,interview_podcast,Andrew Gruel: How Tough Coaches Made Strong Men and Eating on a Budget,neither,right
98259,@NickShirley,right_commentary,"California Passed the ""Stop Nick Shirley Act""...",neither,right
98268,@NickShirley,right_commentary,"""$500 BILLION in Fraud"" Nick Shirley interviews Scott Bessent",neither,right
98279,@NickShirley,right_commentary,[EARLY] Muslim vs Christian Battle in Texas | Members Only,right,neither
98318,@RealDanBongino,right_commentary,Have We Reached Peak Crazy? (Ep. 2587),neither,right
98401,@RealDanBongino,right_commentary,Why the Dr. Fauci Hearing Was Actually a BIG DEAL,neither,right
98439,@RealDanBongino,right_commentary,Pastor's Common Sense Rant Goes Mega-VIRAL... Boom!,neither,right
98490,@RealDanBongino,right_commentary,More Concerning Details Emerge in Latest Trump A*sassination Attempt,neither,right
98556,@RealDanBongino,right_commentary,Don't Get Played By Their Latest Gaslighting Campaign (Ep. 2444),neither,right
98641,@RedactedNews,independent_digital_news,Shocking New Gun Shot Evidence in Charlie Kirk's Assassination | Redacted News,neither,right
98722,@RedactedNews,independent_digital_news,"Clayton Morris: ""It's time for a 2nd American Revolution in this country""",right,neither
98809,@RedactedNews,independent_digital_news,"US Official Issues SHOCKING Threat to The Pope: ‘Get In Line, America Does What It Wants’",neither,left
99152,@GrahamAllen,right_commentary,Trump Drops a Nuke Directly on Tucker Carlson's Face,right,neither
99163,@GrahamAllen,right_commentary,Fauci Gets Off,right,neither
99164,@GrahamAllen,right_commentary,Resurfaced Charlie Kirk Clip Buries Candace in Her Own Garbage,right,left
99242,@GrahamAllen,right_commentary,Candace Owns Picks Fight With New Victim to Keep the Money Flowing,neither,left
99273,@GrahamAllen,right_commentary,Trump to Rededicate America as One Nation Under God,right,neither
99300,@GrahamAllen,right_commentary,Candace Owens Threatens Trump + Fakes Catholic Confirmation??,right,neither
99330,@GrahamAllen,right_commentary,"Dan Bongino Explains the ""Mark of a Moron"" That's Rotting The MAGA Movement",neither,left
99340,@GrahamAllen,right_commentary,Terrorists Strike America in Weekend of Bombings & Chaos,neither,right
99390,@GrahamAllen,right_commentary,"Graham Allan Exposes the ""Trick Speech"" Tucker Uses to Brainwash Bad Ideas",neither,left
99392,@GrahamAllen,right_commentary,Candace Owens Begins New Grift Targeting Kanye West (YE)?,neither,left
99393,@GrahamAllen,right_commentary,"Dan Bongino TRIGGERS the Candace Cult, Starts the Scammers' Apocalypse",right,neither
99432,@chicksonright,right_commentary,Spencer Pratt Just ENDED the Charlie Kirk Conspiracy Crowd 🔥,neither,right
99492,@chicksonright,right_commentary,Tucker Carlson’s Disgusting Defense of Candace Owens,neither,left
99507,@chicksonright,right_commentary,How Political Brainwashing Really Works | Buck Sexton Interview,neither,right
99526,@chicksonright,right_commentary,Michael Knowles’ Candace Owens Cop-Out BACKFIRES,neither,left
99745,@chicksonright,right_commentary,Matt Walsh’s 50-Minute Takedown of Candace Owens Is DEVASTATING,neither,right
99748,@chicksonright,right_commentary,Tucker’s Israel Smear Backfires — And Is JD Vance Getting Dragged Down With Him?,neither,left
99750,@chicksonright,right_commentary,Michael Knowles Defends Candace Owens With This TERRIBLE Take,neither,left
99794,@chicksonright,right_commentary,Candace Owens Crosses the Line Laughing About Erica Kirk For CLICKS,neither,right
99798,@chicksonright,right_commentary,Could DeSantis Be Trump’s Next AG? His ICE Record Speaks for Itself,right,neither
99813,@chicksonright,right_commentary,Candace Owens Is Melting Down as TPUSA Goes After Her Followers,neither,left
99858,@chicksonright,right_commentary,"Lobbyists, Lies & Mountain Dew: The REAL D.C. According to Congressman Burchett | REPLAY",neither,right
100117,@X22Report-y5y,right_commentary,"Ep 3961a - [CB] Control Is Being Removed, The Day’s Of Economic Enslavement Is Coming To End",neither,right
100174,@X22Report-y5y,right_commentary,"Ep 3934a - Bessent Confirms, The US Economy Is Moving Away From The Rest Of The World",neither,right
100411,@X22Report-y5y,right_commentary,"Ep 3824a - The [CB]s Are Trapped, Control Over Each Nation Is Coming To An End, Watch Gold & Silver",neither,right
100436,@X22Report-y5y,right_commentary,"Ep 3805a - China Begins To Restrict Silver, The [CB] Fraud Comes Into Focus, Tick Tock",neither,right
100451,@AndWeKnowOfficial-o9b,right_commentary,"9.9.26: POPCORN ready, ZERO Day, “LEARing Center”, Resignations, Trials, PRAY!",neither,right
100687,@RSBN,right_tv_network,Hostages Freed Under President Trump Take the Stage & Share Their Powerful Stories - 09/10/26,neither,right
100769,@RSBN,right_tv_network,President Trump Announces Historic Summer of Tourism as Travel Spending Hits Records - 09/02/26,neither,right
100775,@RSBN,right_tv_network,FULL EVENT: House Oversight Hearing Confronts the Growing Birth Tourism Controversy - 09/01/26,right,neither
100888,@RSBN,right_tv_network,WATCH: Americans For Prosperity's Tim Golding Joins Matthew Alvarez Live on RSBN - 08/12/26,neither,right
101100,@RSBN,right_tv_network,"WATCH: ""They Are Scum... Sick People"" President Trump Declares Iran Ceasefire Is Dead - 07/08/26",neither,right
101606,@RSBN,right_tv_network,"FULL SPEECH: Erika Kirk Speaks at the Build the Red Wall Rally in Phoenix, Arizona - 04/17/26",right,neither
101804,@RSBN,right_tv_network,WATCH: Massive Operation Epic Fury Update From President Trump - 03/23/26,right,neither
102248,@RSBN,right_tv_network,WATCH: Actor and Comedian Russel Brand Entertains the Audience at AmFest - 12/18/25,neither,right
103521,@RealAmericasVoice,right_tv_network,Malcolm Flex Warns: Iran’s Real Strategy Is to Break America’s Will,neither,right
103730,@RealAmericasVoice,right_tv_network,“We Funded the Mujahideen” — The Clip That Makes This Iran War Hit Different,left,neither
108517,@NewsmaxTV,right_tv_network,‘This is Iran’s fault’: Rep. Scott Perry defends actions against Iran | Wake Up America,right,neither
111846,@NewsmaxTV,right_tv_network,"We were able to buy Alaska, why not Greenland?: Doug Burgum",right,neither
112028,@NewsmaxTV,right_tv_network,A Christmas Present for ISIS | The NEWSMAX Daily (12/26/25),neither,right
112151,@NewsmaxTV,right_tv_network,Carl Higbie: Military bureaucracy leads to unearned rankings,neither,right
112629,@oann,right_tv_network,Trump Posthumously Awards Presidential Medal of Freedom to 9/11 Hero Welles Crowther | OAN News,neither,right
113109,@oann,right_tv_network,DEMOCRATIC SOCIALISM APPEALS TO EVEN YOUNG TRUMP VOTERS,neither,left
113319,@oann,right_tv_network,Did Spencer Pratt make the greatest campaign ad of all time?,neither,right
113874,@oann,right_tv_network,Reza Farahan On Fleeing The Islamic Regime And Becoming A Proud American Citizen,right,neither
114007,@oann,right_tv_network,Maryland sheriff's warn lawmakers not tot put politics over public safety,neither,right
114347,@oann,right_tv_network,Jack Posobiec Reflects on Friendship with Charlie Kirk,neither,right
114733,@HangOutwithSeanHannity,interview_podcast,Ted Cruz’s Chilling Warning About America’s Political Future,right,neither
114788,@HangOutwithSeanHannity,interview_podcast,Lee Greenwood Reveals the Incredible Story Behind “God Bless the USA”,neither,right
114800,@HangOutwithSeanHannity,interview_podcast,JD Vance Opens Up About Faith and the Grandmother Who Raised Him,right,neither
114801,@HangOutwithSeanHannity,interview_podcast,Todd Chrisley Breaks Down Recalling The Moment He Learned Trump Pardoned Him,right,neither
114836,@HangOutwithSeanHannity,interview_podcast,Eric and Lara Trump: EXCLUSIVE Inside Air Force One to Beijing | Hang Out with Sean Hannity,neither,right
114848,@HangOutwithSeanHannity,interview_podcast,What Netflix Left Out: The Real Narcos Agents Tell All | Hang Out with Sean Hannity,neither,right
114862,@HangOutwithSeanHannity,interview_podcast,Glenn Youngkin: From Dishwasher to Governor… and His Next Big Move | Hang Out with Sean Hannity,neither,right
114873,@HangOutwithSeanHannity,interview_podcast,"John Fetterman: Democrats Aren’t Afraid of Trump, We’re Afraid of the Base",right,neither
114876,@HangOutwithSeanHannity,interview_podcast,Matthew Tkachuk: From Olympic Gold to the White House | Hang Out with Sean Hannity,neither,right
116989,@FoxNews,us_legacy_tv,Dan Bongino: This has a 100% success rate of FAILING...,neither,right
119397,@FoxNews,us_legacy_tv,‘The Five’: The Iranians were bluffing...,right,neither
121144,@FoxNews,us_legacy_tv,Trump GOES AFTER blue state governor over Potomac sewage spill,right,neither
121764,@FoxNews,us_legacy_tv,'The Five': Could THIS tip the midterms?,neither,right
122918,@FoxNews,us_legacy_tv,Gutfeld: This UPSET everyone ... even Republicans!,neither,right
124750,@FoxNewsChannelClips,us_legacy_tv,TARIFF SHOWDOWN: Trump says policy made America a 'FORTUNE',neither,right
125368,@FoxNewsChannelClips,us_legacy_tv,Carville demands ACTION from Dems amid socialism surge,right,neither
125639,@FoxNewsChannelClips,us_legacy_tv,Iran WON'T be able to come back from this: Sen Jim Banks says,neither,right
127768,@FoxNewsChannelClips,us_legacy_tv,"Trump can put the ‘genie of Islamic fundamentalism’ back in the bottle, professor says",right,neither
128365,@FoxNewsChannelClips,us_legacy_tv,Andrew Yang says he was BLACKLISTED by the Kamala Harris campaign,right,neither
129760,@NBCNews,us_legacy_tv,Doctors fill CDC guidance void with new vaccine recommendations,left,neither
137215,@CNN,us_legacy_tv,Trump retreats on $1.776B fund: Has GOP infighting killed it for good?,left,neither
137797,@CNN,us_legacy_tv,‘He’s flailing’: Newsom denounces Trump’s tariff policy,neither,left
138006,@CNN,us_legacy_tv,"'ICE, get the f**k out of Minneapolis': Mayor reacts to shooting",left,neither
138109,@CNN,us_legacy_tv,'Release all the files': DOJ withheld more Epstein files than law requires,left,neither
142559,@ABCNews,us_legacy_tv,"JD Vance warns Pope Leo to 'be careful,' after pope speaks out agains the war in Iran",neither,left
143957,@ABCNews,us_legacy_tv,Iranian regime shaken to its core after dozens of leaders killed in US-Israel strikes,neither,right
156070,@NewsNation,us_legacy_tv,Lindsay Clancy and her children failed by the system: Tiffany Smiley,neither,right
156534,@NewsNation,us_legacy_tv,"Tom Tiffany is an election denier, Wisconsin gubernatorial candidate says",left,neither
176435,@aljazeeraenglish,wire_international,Inside America's deadly war on suspected drug boats | Fault Lines Documentary,left,neither
183825,@AssociatedPress,wire_international,Trump's immigration crackdown has detained more than 50 military spouses and parents,left,neither
186571,@AssociatedPress,wire_international,Trump interrupts Cabinet meeting to talk about his Sharpie markers,neither,left
190080,@nytimes,us_press_print_digital,Welcome to the Neighborhood. It’s Sinking.,neither,left
190083,@nytimes,us_press_print_digital,Vermont Made Child Care Affordable. Could It Lead by Example?,neither,left
190090,@nytimes,us_press_print_digital,New Video Analysis Reveals Flawed and Fatal Decisions in Shooting of Alex Pretti,neither,left
190097,@nytimes,us_press_print_digital,Inside an Immigration Raid That Swept Up U.S. Citizens | Visual Investigations,neither,left
190206,@wsj,us_press_print_digital,Doctors Warn Politics Is Undermining Actual Vaccine Science | WSJ,left,neither
191852,@markets,us_press_print_digital,"Trump Has No Exit Strategy in Iran, Jeffries Says",neither,left
198356,@USATODAY,us_press_print_digital,Trump blasts those who celebrated Charlie Kirk death; Erika Kirk reacts to RNC chanting his name,right,neither
199870,@USATODAY,us_press_print_digital,FCC chair threatens broadcasters over Iran War coverage,left,neither
200176,@USATODAY,us_press_print_digital,President Trump refuses to apologize for posting video depicting Obamas as apes,left,neither
200415,@USATODAY,us_press_print_digital,Trump takes more aspirin than recommended by doctors,neither,left
200946,@NPR,us_press_print_digital,Hundreds of homes of the working poor were razed in a neighborhood in Pakistan,neither,left
200953,@NPR,us_press_print_digital,Ro Khanna lays out progressive agenda as he 'seriously' considers presidential run | Newsmakers,neither,left
201016,@NPR,us_press_print_digital,Debunking Jan. 6 myths: weapons and injuries,neither,right
201138,@POLITICO,us_press_print_digital,Trump's endorsement in Iowa loses and Bill Pulte is now Acting DNI?,left,neither
201255,@POLITICO,us_press_print_digital,Hillary Clinton shouts in Epstein deposition,right,neither
201285,@POLITICO,us_press_print_digital,"Sen. Capito on high energy prices, permitting reform and Trump's bid to kill wind power | Energy Pod",left,neither
201507,@Vox,us_press_print_digital,What masculinity does to men | The Gray Area,neither,left
201584,@Vox,us_press_print_digital,How Finland defeated fascism,neither,left
201586,@Vox,us_press_print_digital,"Why is Trump obsessed with Minneapolis? | Today, Explained",left,neither
201669,@TheDailyBeast,us_press_print_digital,I Know What Trump's D.C. Makeover Is Really About | The Daily Beast Podcast,neither,left
201802,@TheDailyBeast,us_press_print_digital,Why Trump Insiders Fear He's Lost MAGA: Wolff | Inside Trump's Head,neither,left
201829,@TheDailyBeast,us_press_print_digital,Trump Lets Slip What's Got Under His Skin: Wolff | Inside Trump's Head,neither,left
201844,@TheDailyBeast,us_press_print_digital,Why Trump Legal Threat Against Me Is Empty: Wolff | Inside Trump's Head,neither,left
201967,@Semafor,us_press_print_digital,How Democrats Learned To Embrace Native American Land Acknowledgments | Semafor Americana,neither,right
202075,@Semafor,us_press_print_digital,"Gavin Newsom on 'Sick' FCC Threats, David Ellison, & Getting Trump's Personal Cell Phone Number",neither,left
202077,@Semafor,us_press_print_digital,"Jeffrey Goldberg on 'Signalgate,' Trump's Charm Offensive, And Why The Atlantic Is Winning",neither,left
202080,@Semafor,us_press_print_digital,"Hasan Piker On Streaming All Day, His Relationship With Zohran Mamdani, & The Lefty Media Machine",neither,right
202094,@Semafor,us_press_print_digital,"Undersecretary Sarah Rogers on Free Speech, Europe’s Tech Crackdown, and the Internet She Misses",neither,right
202450,@Forbes,us_press_print_digital,Trump Is Making Three Times As Much In White House As He Did In Business,neither,left
202544,@Forbes,us_press_print_digital,Keir Starmer May Be Out But Andy Burnham Is Not The Answer To UK’s Troubles,neither,right
203088,@Forbes,us_press_print_digital,OpenAI Blurs Its Mass Surveillance Red Line With New Pentagon Contract,neither,left
203349,@Forbes,us_press_print_digital,"These Trump Supporters, Financiers And Energy Tycoons Could Make Billions From Venezuela",neither,left
203639,@TheAtlantic,us_press_print_digital,"The Elon Musk Myth: Genius, Fraud, or Something Else",left,neither
203673,@TheAtlantic,us_press_print_digital,The Democrats and Their Extremist Problem | The David Frum Show,right,neither
203740,@TheAtlantic,us_press_print_digital,Grok’s ‘Digital Undressing’ Crisis and a Manifesto to Build a Better Internet,neither,left
203772,@newyorker,us_press_print_digital,Inside an Immigration Arrest That Sparked a Neighborhood Protest | The New Yorker,neither,left
203853,@TheEconomist,wire_international,Why are Gen-Z socialists obsessed with taxing billionaires? | The Economist,right,neither
203927,@TheEconomist,wire_international,Why are ICE agents targeting Minneapolis?,neither,left
203935,@TheEconomist,wire_international,How Trump’s Venezuela raid is helping China's Taiwan battle plans,neither,left
203954,@nationalreview,us_press_print_digital,Zohran Mamdani’s 9/11 Pen Handoff - And Why It Matters,right,neither
204031,@nationalreview,us_press_print_digital,Why Do Late Night Hosts Believe CBS Has Abandoned Free Speech?,right,neither
204061,@nationalreview,us_press_print_digital,This Podcast Has Been a DISASTER for Women,neither,right
204070,@nationalreview,us_press_print_digital,Why the Woke Right Has Such a Dark View of America,right,neither
204089,@nationalreview,us_press_print_digital,Why Joe Kent and Tucker Carlson Make No Sense,neither,left
204090,@nationalreview,us_press_print_digital,The Media’s Disgraceful Performance on the Iran War,right,neither
204101,@nationalreview,us_press_print_digital,The Shameful Media Campaign Against U.S. Hockey,neither,right
209958,@nypost,us_press_print_digital,Trump Hits Turbulence on AF1: ‘Looking for Something to Grab and It’s Not Going to Be Karoline’,neither,left
210365,@nypost,us_press_print_digital,Border Patrol Chief Swarmed And Shouted At In Chicago Suburb,right,neither
210580,@clayandbuck,right_commentary,"AG Todd Blanche on Violent Crime, Taxpayer Fraud & the Ballroom Ruling",right,neither
210624,@clayandbuck,right_commentary,CENSORSHIP at WNBA Game! The T-Shirt the League Won't Allow Fans to Wear,right,neither
210885,@clayandbuck,right_commentary,Mollie Hemingway: Could Justice Roberts Step Down in June?,neither,right
211063,@clayandbuck,right_commentary,Senator Marsha Blackburn on the Ice Storm Aftermath and Trump's Agenda in the Senate,neither,right
211124,@clayandbuck,right_commentary,Navy SEAL David Rutherford: Inside the Tactical Masterclass That Captured Maduro,right,neither
211128,@clayandbuck,right_commentary,"From Lunges to CFP Predictions, Clay Catches Up with Markwayne Mullin",neither,right
211290,@TheBrianKilmeadeShow,right_commentary,Sen. Sheehy to Vance: “A Piece of Paper” Won’t Stop a Nuclear Iran,right,neither
211297,@TheBrianKilmeadeShow,right_commentary,Kilmeade “Shocked” JD Vance is Blaming Israel | Brian Kilmeade Show,right,neither
211347,@TheBrianKilmeadeShow,right_commentary,"""American Blood"": China’s Chilling Warning Over Taiwan & US Arms Sales | Brian Kilmeade Show",neither,right
211420,@TheBrianKilmeadeShow,right_commentary,"They Are Scared"": How Secret Tech is Defeating the Iranian Regime | Brian Kilmeade Show",neither,right
211426,@TheBrianKilmeadeShow,right_commentary,"""It’s Over"": Why Iran’s Global Terror Projection Is Failing | Brian Kilmeade Show",neither,right
211437,@TheBrianKilmeadeShow,right_commentary,"""The Gloves Are Off"": Why This Is NOT 1979 All Over Again | Brian Kilmeade Show",right,neither
211568,@MarkDice,right_commentary,The Problem with Black Conservatives No One On The Right Wants To Talk About,neither,left
211577,@MarkDice,right_commentary,Ron DeSantis Makes Shocking Announcement About Non-White Immigrants,neither,left
211578,@MarkDice,right_commentary,Daily Wire Collapsing - Mass Layoffs - Ben Shapiro Buying Views? - Tens of Millions Blown by CEO,neither,left
211626,@MarkDice,right_commentary,Dan Bongino Quit the FBI for THIS? - Sad Sellout Joins the Worst of the Worst,neither,left
211675,@PrisonPlanetLive,right_commentary,We Can't Live With These People,neither,right
211677,@PrisonPlanetLive,right_commentary,Everyone's Feeling Colonized,right,neither
211743,@LiberalHivemind,right_commentary,Nick Shirley has done it AGAIN.,neither,right
211761,@LiberalHivemind,right_commentary,Someone caught EVERY WORD from the WNBA meltdown... It's WORSE than you think 😂,neither,right
212088,@LiberalHivemind,right_commentary,Hasan's run has come to an end.,right,neither
212215,@LiberalHivemind,right_commentary,Trump is leaving them speechless.....,right,neither
212262,@LiberalHivemind,right_commentary,Jon Stewart is having a POLITICAL AWAKENING!!!!!!!,right,neither
212558,@MrReaganUSA,right_commentary,"MAGA-MAN - Episode 1, Part 5: ""29,000 Metric Tons""",right,neither
212559,@MrReaganUSA,right_commentary,"MAGA-MAN - Episode 1, Part 4: ""The God of War""",right,neither
212560,@MrReaganUSA,right_commentary,MAGA-MAN Theme Music (FULL SONG),right,neither
212561,@MrReaganUSA,right_commentary,"MAGA-MAN - Episode 1, Part 3: ""Twenty to One""",right,neither
212562,@MrReaganUSA,right_commentary,"What is ""Black Fatigue""?",right,neither
212951,@BlackConservativePerspective,right_commentary,The Amazing Lucas LOSES IT After Realizing He HAS BEEN TRICKED AND GASLIT By Karmelo Anthony Family!,right,neither
213730,@BlackConservativePerspective,right_commentary,The View Audience LOSES IT After Marjorie Taylor Greene Gives WRONG Answer On Jan 6 Protests!,right,left
213846,@FleccasTalks,right_commentary,Fake Christian Fraud Tourists Descend on Minnesota - EP 382,right,left
213882,@FleccasTalks,right_commentary,The Gig Economy Isn’t Sending Their Best - EP 365,right,neither
213983,@FleccasTalks,right_commentary,KISS THE RING ALEC,neither,left
214093,@FleccasTalks,right_commentary,Newcomers Make Canada Like Home - EP 353,right,neither
214097,@FleccasTalks,right_commentary,HOME DEPOT CHAOS: Lady Cop Made It Worse - EP 349,neither,right
214127,@FleccasTalks,right_commentary,Old Ladies Bring “THE FIGHT” to ICE Agents  - EP319,right,neither
214131,@FleccasTalks,right_commentary,Queeshonda Stole My Seafood Boil! - EP315,right,neither
214210,@laurenchenclips,right_commentary,Why Did The UK Ban Cenk Uygur & Hasan Piker? The Pattern Too Big To Ignore ,neither,left
214233,@laurenchenclips,right_commentary,Hasan Piker Proves MSM Plays Favorites,right,left
214234,@laurenchenclips,right_commentary,Republicans WIN Big In Shocking Supreme Court Ruling,right,neither
214237,@laurenchenclips,right_commentary,Do Immigrants Work Harder Than Americans? CATO Says YES!,left,neither
214240,@laurenchenclips,right_commentary,Let's Make HOMELESS People Work! Louisiana's New Law (Anathema with Lauren Chen),left,right
214246,@mikhaila,interview_podcast,"Harvard Neuroscientist: Social Media Myths, DSM Overreach & Puberty Blockers | Adam Omary EP 237",right,neither
214275,@MattBernstein1,left_commentary,Kevin O’Leary Is Lying,neither,left
