row_id,creator,lane,label,lexicon_class,n_left_words,n_right_words,fold
100526,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100530,@AndWeKnowOfficial-o9b,right_commentary,neither,left,1,0,4
100532,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100533,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100537,@AndWeKnowOfficial-o9b,right_commentary,right,right,0,2,4
100541,@AndWeKnowOfficial-o9b,right_commentary,right,right,0,1,4
100546,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100550,@AndWeKnowOfficial-o9b,right_commentary,right,right,0,1,4
100555,@AndWeKnowOfficial-o9b,right_commentary,right,right,0,1,4
100560,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100562,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100567,@AndWeKnowOfficial-o9b,right_commentary,right,left,2,0,4
100568,@AndWeKnowOfficial-o9b,right_commentary,neither,left,2,1,4
100572,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100573,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100577,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100581,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100585,@AndWeKnowOfficial-o9b,right_commentary,right,left,1,0,4
100591,@AndWeKnowOfficial-o9b,right_commentary,neither,neither,0,0,4
100592,@AndWeKnowOfficial-o9b,right_commentary,right,neither,2,2,4
100595,@AndWeKnowOfficial-o9b,right_commentary,right,right,0,1,4
100596,@AndWeKnowOfficial-o9b,right_commentary,neither,neither,0,0,4
100598,@AndWeKnowOfficial-o9b,right_commentary,right,left,1,0,4
100602,@AndWeKnowOfficial-o9b,right_commentary,right,neither,1,1,4
100606,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
100609,@AndWeKnowOfficial-o9b,right_commentary,neither,left,2,0,4
100614,@AndWeKnowOfficial-o9b,right_commentary,neither,neither,0,0,4
100615,@AndWeKnowOfficial-o9b,right_commentary,right,left,1,0,4
100616,@AndWeKnowOfficial-o9b,right_commentary,right,right,0,1,4
100617,@AndWeKnowOfficial-o9b,right_commentary,right,neither,1,1,4
100621,@AndWeKnowOfficial-o9b,right_commentary,right,left,1,0,4
100628,@AndWeKnowOfficial-o9b,right_commentary,right,left,1,0,4
100629,@AndWeKnowOfficial-o9b,right_commentary,right,neither,1,1,4
100631,@AndWeKnowOfficial-o9b,right_commentary,right,left,2,0,4
100632,@AndWeKnowOfficial-o9b,right_commentary,right,neither,0,0,4
115065,@FoxNews,us_legacy_tv,right,right,0,1,4
115075,@FoxNews,us_legacy_tv,neither,neither,0,0,4
115223,@FoxNews,us_legacy_tv,right,neither,0,0,4
115352,@FoxNews,us_legacy_tv,neither,right,0,1,4
115532,@FoxNews,us_legacy_tv,neither,left,1,0,4
115570,@FoxNews,us_legacy_tv,neither,right,1,2,4
115679,@FoxNews,us_legacy_tv,neither,left,1,0,4
115686,@FoxNews,us_legacy_tv,neither,left,1,0,4
116251,@FoxNews,us_legacy_tv,neither,neither,0,0,4
116278,@FoxNews,us_legacy_tv,neither,neither,0,0,4
116336,@FoxNews,us_legacy_tv,right,right,0,1,4
116391,@FoxNews,us_legacy_tv,neither,neither,0,0,4
116477,@FoxNews,us_legacy_tv,neither,neither,0,0,4
116989,@FoxNews,us_legacy_tv,right,neither,0,0,4
117008,@FoxNews,us_legacy_tv,neither,neither,0,0,4
117237,@FoxNews,us_legacy_tv,neither,left,1,0,4
117274,@FoxNews,us_legacy_tv,right,neither,0,0,4
117596,@FoxNews,us_legacy_tv,right,neither,0,0,4
117794,@FoxNews,us_legacy_tv,right,right,0,2,4
117928,@FoxNews,us_legacy_tv,neither,neither,0,0,4
117933,@FoxNews,us_legacy_tv,neither,left,2,0,4
118122,@FoxNews,us_legacy_tv,neither,neither,1,1,4
118155,@FoxNews,us_legacy_tv,right,left,2,0,4
118373,@FoxNews,us_legacy_tv,right,neither,0,0,4
118410,@FoxNews,us_legacy_tv,right,right,0,3,4
118439,@FoxNews,us_legacy_tv,right,neither,0,0,4
118946,@FoxNews,us_legacy_tv,neither,left,2,0,4
118966,@FoxNews,us_legacy_tv,neither,left,1,0,4
119046,@FoxNews,us_legacy_tv,neither,left,2,0,4
119397,@FoxNews,us_legacy_tv,neither,neither,0,0,4
119773,@FoxNews,us_legacy_tv,neither,left,1,0,4
119799,@FoxNews,us_legacy_tv,neither,left,1,0,4
119926,@FoxNews,us_legacy_tv,neither,neither,0,0,4
119938,@FoxNews,us_legacy_tv,neither,left,2,0,4
120191,@FoxNews,us_legacy_tv,right,right,0,1,4
120637,@FoxNews,us_legacy_tv,right,neither,1,1,4
120896,@FoxNews,us_legacy_tv,neither,neither,0,0,4
121113,@FoxNews,us_legacy_tv,neither,neither,0,0,4
121144,@FoxNews,us_legacy_tv,neither,neither,1,1,4
121184,@FoxNews,us_legacy_tv,right,right,1,2,4
121193,@FoxNews,us_legacy_tv,neither,neither,1,1,4
121334,@FoxNews,us_legacy_tv,neither,neither,0,0,4
121482,@FoxNews,us_legacy_tv,neither,right,0,1,4
121502,@FoxNews,us_legacy_tv,neither,neither,0,0,4
121764,@FoxNews,us_legacy_tv,right,neither,0,0,4
122008,@FoxNews,us_legacy_tv,right,right,0,1,4
122633,@FoxNews,us_legacy_tv,right,right,0,1,4
122900,@FoxNews,us_legacy_tv,right,right,0,4,4
122913,@FoxNews,us_legacy_tv,neither,left,1,0,4
122918,@FoxNews,us_legacy_tv,right,left,1,0,4
136470,@CNN,us_legacy_tv,neither,left,2,0,4
136495,@CNN,us_legacy_tv,neither,left,1,0,4
136500,@CNN,us_legacy_tv,neither,neither,0,0,4
136522,@CNN,us_legacy_tv,neither,neither,0,0,4
136583,@CNN,us_legacy_tv,neither,left,1,0,4
136760,@CNN,us_legacy_tv,neither,neither,0,0,4
136792,@CNN,us_legacy_tv,neither,left,2,0,4
136802,@CNN,us_legacy_tv,neither,left,2,0,4
136884,@CNN,us_legacy_tv,neither,right,0,1,4
136888,@CNN,us_legacy_tv,neither,neither,0,0,4
136942,@CNN,us_legacy_tv,neither,left,1,0,4
136968,@CNN,us_legacy_tv,neither,right,0,1,4
136994,@CNN,us_legacy_tv,neither,neither,0,0,4
136997,@CNN,us_legacy_tv,neither,left,1,0,4
137023,@CNN,us_legacy_tv,neither,left,1,0,4
137082,@CNN,us_legacy_tv,neither,left,3,0,4
137122,@CNN,us_legacy_tv,neither,neither,0,0,4
137199,@CNN,us_legacy_tv,neither,left,2,0,4
137215,@CNN,us_legacy_tv,neither,left,2,0,4
137261,@CNN,us_legacy_tv,neither,right,0,1,4
137332,@CNN,us_legacy_tv,neither,left,1,0,4
137338,@CNN,us_legacy_tv,neither,neither,1,1,4
137341,@CNN,us_legacy_tv,neither,neither,0,0,4
137405,@CNN,us_legacy_tv,neither,neither,0,0,4
137406,@CNN,us_legacy_tv,neither,left,1,0,4
137471,@CNN,us_legacy_tv,left,left,1,0,4
137500,@CNN,us_legacy_tv,neither,left,1,0,4
137536,@CNN,us_legacy_tv,neither,neither,0,0,4
137546,@CNN,us_legacy_tv,left,left,1,0,4
137577,@CNN,us_legacy_tv,neither,left,2,0,4
137649,@CNN,us_legacy_tv,neither,left,2,0,4
137664,@CNN,us_legacy_tv,neither,right,0,1,4
137682,@CNN,us_legacy_tv,neither,left,1,0,4
137694,@CNN,us_legacy_tv,neither,left,2,0,4
137745,@CNN,us_legacy_tv,neither,left,1,0,4
137766,@CNN,us_legacy_tv,neither,left,2,0,4
137788,@CNN,us_legacy_tv,neither,left,1,0,4
137794,@CNN,us_legacy_tv,neither,neither,0,0,4
137797,@CNN,us_legacy_tv,left,neither,1,1,4
137805,@CNN,us_legacy_tv,left,neither,0,0,4
137856,@CNN,us_legacy_tv,neither,left,2,0,4
137902,@CNN,us_legacy_tv,neither,neither,0,0,4
137924,@CNN,us_legacy_tv,neither,left,1,0,4
137952,@CNN,us_legacy_tv,neither,right,0,1,4
138006,@CNN,us_legacy_tv,neither,left,2,1,4
138045,@CNN,us_legacy_tv,neither,left,1,0,4
138047,@CNN,us_legacy_tv,neither,right,0,3,4
138098,@CNN,us_legacy_tv,neither,left,1,0,4
138109,@CNN,us_legacy_tv,neither,left,3,0,4
138140,@CNN,us_legacy_tv,neither,neither,0,0,4
163384,@Reuters,wire_international,neither,neither,0,0,4
163415,@Reuters,wire_international,neither,left,2,0,4
163542,@Reuters,wire_international,neither,right,0,1,4
163802,@Reuters,wire_international,neither,neither,0,0,4
164158,@Reuters,wire_international,neither,neither,0,0,4
164274,@Reuters,wire_international,neither,neither,0,0,4
164534,@Reuters,wire_international,neither,left,1,0,4
164889,@Reuters,wire_international,neither,neither,0,0,4
165160,@Reuters,wire_international,neither,right,0,1,4
165170,@Reuters,wire_international,neither,neither,0,0,4
165171,@Reuters,wire_international,neither,neither,0,0,4
165188,@Reuters,wire_international,neither,left,1,0,4
165457,@Reuters,wire_international,neither,neither,0,0,4
166116,@Reuters,wire_international,neither,right,0,1,4
166229,@Reuters,wire_international,neither,left,1,0,4
166351,@Reuters,wire_international,left,left,1,0,4
166501,@Reuters,wire_international,neither,neither,0,0,4
166650,@Reuters,wire_international,neither,neither,0,0,4
166836,@Reuters,wire_international,neither,left,1,0,4
166952,@Reuters,wire_international,neither,neither,0,0,4
166953,@Reuters,wire_international,neither,left,3,0,4
167038,@Reuters,wire_international,neither,neither,0,0,4
167140,@Reuters,wire_international,neither,neither,0,0,4
167239,@Reuters,wire_international,neither,neither,0,0,4
167463,@Reuters,wire_international,neither,neither,0,0,4
167512,@Reuters,wire_international,neither,left,1,0,4
167776,@Reuters,wire_international,neither,right,0,1,4
168176,@Reuters,wire_international,neither,neither,0,0,4
168508,@Reuters,wire_international,neither,neither,0,0,4
168555,@Reuters,wire_international,neither,left,2,1,4
168624,@Reuters,wire_international,neither,neither,0,0,4
168748,@Reuters,wire_international,neither,left,2,0,4
168751,@Reuters,wire_international,neither,neither,0,0,4
168873,@Reuters,wire_international,neither,left,2,0,4
168993,@Reuters,wire_international,neither,neither,1,1,4
169494,@Reuters,wire_international,neither,right,0,1,4
169617,@Reuters,wire_international,neither,neither,0,0,4
169691,@Reuters,wire_international,neither,neither,0,0,4
169819,@Reuters,wire_international,neither,left,1,0,4
170126,@Reuters,wire_international,neither,neither,0,0,4
170222,@Reuters,wire_international,neither,left,1,0,4
170261,@Reuters,wire_international,neither,neither,0,0,4
170807,@Reuters,wire_international,neither,left,2,0,4
170905,@Reuters,wire_international,neither,neither,1,1,4
170967,@Reuters,wire_international,neither,neither,0,0,4
171040,@Reuters,wire_international,neither,neither,0,0,4
171081,@Reuters,wire_international,neither,right,0,1,4
171102,@Reuters,wire_international,neither,left,1,0,4
171188,@Reuters,wire_international,neither,left,1,0,4
171329,@Reuters,wire_international,neither,left,1,0,4
190027,@nytimes,us_press_print_digital,left,left,2,0,4
190028,@nytimes,us_press_print_digital,left,neither,0,0,4
190029,@nytimes,us_press_print_digital,neither,neither,0,0,4
190030,@nytimes,us_press_print_digital,neither,neither,0,0,4
190031,@nytimes,us_press_print_digital,neither,right,0,1,4
190034,@nytimes,us_press_print_digital,left,neither,0,0,4
190035,@nytimes,us_press_print_digital,neither,neither,0,0,4
190039,@nytimes,us_press_print_digital,neither,neither,0,0,4
190040,@nytimes,us_press_print_digital,neither,left,1,0,4
190041,@nytimes,us_press_print_digital,neither,neither,0,0,4
190042,@nytimes,us_press_print_digital,neither,neither,0,0,4
190044,@nytimes,us_press_print_digital,neither,neither,0,0,4
190046,@nytimes,us_press_print_digital,neither,neither,0,0,4
190049,@nytimes,us_press_print_digital,neither,left,2,0,4
190050,@nytimes,us_press_print_digital,neither,neither,0,0,4
190052,@nytimes,us_press_print_digital,neither,neither,0,0,4
190057,@nytimes,us_press_print_digital,neither,neither,0,0,4
190060,@nytimes,us_press_print_digital,neither,left,1,0,4
190061,@nytimes,us_press_print_digital,neither,neither,0,0,4
190064,@nytimes,us_press_print_digital,neither,neither,0,0,4
190065,@nytimes,us_press_print_digital,neither,neither,0,0,4
190066,@nytimes,us_press_print_digital,neither,neither,0,0,4
190067,@nytimes,us_press_print_digital,neither,neither,0,0,4
190068,@nytimes,us_press_print_digital,neither,neither,0,0,4
190069,@nytimes,us_press_print_digital,neither,neither,0,0,4
190070,@nytimes,us_press_print_digital,neither,neither,0,0,4
190072,@nytimes,us_press_print_digital,neither,neither,0,0,4
190073,@nytimes,us_press_print_digital,neither,neither,0,0,4
190074,@nytimes,us_press_print_digital,neither,neither,0,0,4
190075,@nytimes,us_press_print_digital,neither,neither,0,0,4
190076,@nytimes,us_press_print_digital,neither,left,1,0,4
190077,@nytimes,us_press_print_digital,neither,neither,0,0,4
190078,@nytimes,us_press_print_digital,neither,neither,0,0,4
190079,@nytimes,us_press_print_digital,neither,right,0,1,4
190080,@nytimes,us_press_print_digital,left,neither,0,0,4
190081,@nytimes,us_press_print_digital,neither,neither,0,0,4
190083,@nytimes,us_press_print_digital,left,neither,0,0,4
190084,@nytimes,us_press_print_digital,neither,left,1,0,4
190085,@nytimes,us_press_print_digital,neither,neither,0,0,4
190086,@nytimes,us_press_print_digital,neither,neither,1,1,4
190087,@nytimes,us_press_print_digital,neither,neither,0,0,4
190088,@nytimes,us_press_print_digital,neither,right,0,1,4
190089,@nytimes,us_press_print_digital,neither,neither,0,0,4
190090,@nytimes,us_press_print_digital,left,right,0,1,4
190091,@nytimes,us_press_print_digital,neither,neither,0,0,4
190093,@nytimes,us_press_print_digital,neither,neither,0,0,4
190094,@nytimes,us_press_print_digital,neither,left,1,0,4
190095,@nytimes,us_press_print_digital,neither,left,2,0,4
190096,@nytimes,us_press_print_digital,neither,neither,0,0,4
190097,@nytimes,us_press_print_digital,left,neither,0,0,4
190349,@markets,us_press_print_digital,neither,left,2,0,4
190554,@markets,us_press_print_digital,neither,neither,0,0,4
190700,@markets,us_press_print_digital,neither,neither,0,0,4
191142,@markets,us_press_print_digital,neither,left,3,0,4
191167,@markets,us_press_print_digital,neither,neither,0,0,4
191177,@markets,us_press_print_digital,neither,neither,0,0,4
191235,@markets,us_press_print_digital,neither,right,0,1,4
191313,@markets,us_press_print_digital,neither,neither,1,1,4
191852,@markets,us_press_print_digital,left,left,2,0,4
191858,@markets,us_press_print_digital,neither,neither,0,0,4
192485,@markets,us_press_print_digital,neither,left,1,0,4
192547,@markets,us_press_print_digital,neither,neither,0,0,4
192553,@markets,us_press_print_digital,neither,neither,0,0,4
192808,@markets,us_press_print_digital,neither,neither,0,0,4
192974,@markets,us_press_print_digital,neither,right,0,1,4
193083,@markets,us_press_print_digital,neither,left,1,0,4
193113,@markets,us_press_print_digital,neither,left,1,0,4
193278,@markets,us_press_print_digital,neither,neither,0,0,4
193312,@markets,us_press_print_digital,neither,right,0,1,4
193446,@markets,us_press_print_digital,neither,neither,0,0,4
193575,@markets,us_press_print_digital,neither,left,3,0,4
193792,@markets,us_press_print_digital,neither,left,1,0,4
193806,@markets,us_press_print_digital,neither,neither,0,0,4
194417,@markets,us_press_print_digital,neither,neither,0,0,4
194554,@markets,us_press_print_digital,neither,neither,0,0,4
194584,@markets,us_press_print_digital,neither,neither,0,0,4
194735,@markets,us_press_print_digital,neither,right,0,1,4
194771,@markets,us_press_print_digital,neither,left,1,0,4
194917,@markets,us_press_print_digital,neither,right,0,2,4
195163,@markets,us_press_print_digital,neither,left,4,0,4
195310,@markets,us_press_print_digital,neither,left,2,0,4
195368,@markets,us_press_print_digital,neither,left,3,0,4
195448,@markets,us_press_print_digital,neither,neither,0,0,4
195452,@markets,us_press_print_digital,neither,left,2,0,4
195491,@markets,us_press_print_digital,neither,neither,0,0,4
195659,@markets,us_press_print_digital,neither,neither,1,1,4
195947,@markets,us_press_print_digital,neither,neither,0,0,4
196178,@markets,us_press_print_digital,neither,neither,0,0,4
196565,@markets,us_press_print_digital,neither,right,0,1,4
196665,@markets,us_press_print_digital,neither,neither,0,0,4
196689,@markets,us_press_print_digital,neither,neither,0,0,4
196723,@markets,us_press_print_digital,neither,neither,0,0,4
196810,@markets,us_press_print_digital,neither,left,2,0,4
196944,@markets,us_press_print_digital,neither,neither,0,0,4
196946,@markets,us_press_print_digital,neither,neither,0,0,4
197461,@markets,us_press_print_digital,neither,left,1,0,4
197629,@markets,us_press_print_digital,neither,neither,0,0,4
197641,@markets,us_press_print_digital,neither,left,2,0,4
197992,@markets,us_press_print_digital,neither,neither,0,0,4
198162,@markets,us_press_print_digital,neither,neither,0,0,4
198356,@USATODAY,us_press_print_digital,neither,right,2,3,4
198382,@USATODAY,us_press_print_digital,neither,right,0,1,4
198522,@USATODAY,us_press_print_digital,neither,neither,0,0,4
198589,@USATODAY,us_press_print_digital,neither,neither,0,0,4
198628,@USATODAY,us_press_print_digital,left,left,2,0,4
198713,@USATODAY,us_press_print_digital,neither,neither,0,0,4
198741,@USATODAY,us_press_print_digital,neither,left,1,0,4
198826,@USATODAY,us_press_print_digital,neither,left,2,0,4
198893,@USATODAY,us_press_print_digital,neither,left,2,0,4
198956,@USATODAY,us_press_print_digital,neither,right,0,1,4
198969,@USATODAY,us_press_print_digital,neither,left,1,0,4
198975,@USATODAY,us_press_print_digital,neither,left,2,1,4
199053,@USATODAY,us_press_print_digital,neither,right,0,2,4
199094,@USATODAY,us_press_print_digital,neither,left,2,0,4
199197,@USATODAY,us_press_print_digital,neither,neither,0,0,4
199213,@USATODAY,us_press_print_digital,neither,left,1,0,4
199226,@USATODAY,us_press_print_digital,neither,neither,1,1,4
199263,@USATODAY,us_press_print_digital,neither,neither,0,0,4
199519,@USATODAY,us_press_print_digital,neither,left,2,1,4
199561,@USATODAY,us_press_print_digital,neither,neither,0,0,4
199571,@USATODAY,us_press_print_digital,neither,neither,0,0,4
199574,@USATODAY,us_press_print_digital,neither,left,2,0,4
199579,@USATODAY,us_press_print_digital,neither,right,0,1,4
199580,@USATODAY,us_press_print_digital,neither,left,2,0,4
199596,@USATODAY,us_press_print_digital,neither,left,2,0,4
199628,@USATODAY,us_press_print_digital,neither,left,4,0,4
199716,@USATODAY,us_press_print_digital,neither,neither,0,0,4
199718,@USATODAY,us_press_print_digital,neither,neither,0,0,4
199747,@USATODAY,us_press_print_digital,neither,left,2,0,4
199768,@USATODAY,us_press_print_digital,neither,left,3,0,4
199830,@USATODAY,us_press_print_digital,neither,left,3,0,4
199867,@USATODAY,us_press_print_digital,neither,left,5,0,4
199870,@USATODAY,us_press_print_digital,neither,left,2,0,4
199897,@USATODAY,us_press_print_digital,neither,neither,0,0,4
199957,@USATODAY,us_press_print_digital,neither,neither,0,0,4
199991,@USATODAY,us_press_print_digital,neither,left,3,0,4
200020,@USATODAY,us_press_print_digital,neither,left,2,0,4
200026,@USATODAY,us_press_print_digital,neither,left,2,0,4
200032,@USATODAY,us_press_print_digital,neither,left,3,0,4
200070,@USATODAY,us_press_print_digital,neither,right,1,4,4
200148,@USATODAY,us_press_print_digital,neither,right,0,2,4
200176,@USATODAY,us_press_print_digital,neither,left,1,0,4
200216,@USATODAY,us_press_print_digital,neither,neither,0,0,4
200222,@USATODAY,us_press_print_digital,neither,neither,1,1,4
200227,@USATODAY,us_press_print_digital,neither,neither,0,0,4
200294,@USATODAY,us_press_print_digital,neither,left,1,0,4
200338,@USATODAY,us_press_print_digital,neither,left,2,0,4
200378,@USATODAY,us_press_print_digital,neither,right,1,2,4
200415,@USATODAY,us_press_print_digital,left,left,1,0,4
200512,@USATODAY,us_press_print_digital,neither,right,0,1,4
211188,@TheBrianKilmeadeShow,right_commentary,neither,left,1,0,4
211191,@TheBrianKilmeadeShow,right_commentary,neither,neither,1,1,4
211193,@TheBrianKilmeadeShow,right_commentary,neither,left,1,0,4
211195,@TheBrianKilmeadeShow,right_commentary,neither,right,1,2,4
211196,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211205,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211223,@TheBrianKilmeadeShow,right_commentary,neither,neither,1,1,4
211242,@TheBrianKilmeadeShow,right_commentary,right,right,0,1,4
211248,@TheBrianKilmeadeShow,right_commentary,right,left,2,0,4
211250,@TheBrianKilmeadeShow,right_commentary,neither,left,2,0,4
211251,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211256,@TheBrianKilmeadeShow,right_commentary,neither,left,1,0,4
211258,@TheBrianKilmeadeShow,right_commentary,neither,neither,1,1,4
211264,@TheBrianKilmeadeShow,right_commentary,right,neither,0,0,4
211281,@TheBrianKilmeadeShow,right_commentary,right,right,0,1,4
211290,@TheBrianKilmeadeShow,right_commentary,neither,left,2,0,4
211293,@TheBrianKilmeadeShow,right_commentary,neither,right,0,1,4
211297,@TheBrianKilmeadeShow,right_commentary,neither,left,3,0,4
211302,@TheBrianKilmeadeShow,right_commentary,right,left,2,0,4
211316,@TheBrianKilmeadeShow,right_commentary,right,right,0,3,4
211333,@TheBrianKilmeadeShow,right_commentary,right,neither,0,0,4
211334,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211341,@TheBrianKilmeadeShow,right_commentary,right,neither,1,1,4
211347,@TheBrianKilmeadeShow,right_commentary,right,right,0,1,4
211351,@TheBrianKilmeadeShow,right_commentary,neither,left,1,0,4
211363,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211371,@TheBrianKilmeadeShow,right_commentary,neither,left,4,0,4
211390,@TheBrianKilmeadeShow,right_commentary,right,left,2,1,4
211391,@TheBrianKilmeadeShow,right_commentary,right,left,2,0,4
211402,@TheBrianKilmeadeShow,right_commentary,neither,left,1,0,4
211417,@TheBrianKilmeadeShow,right_commentary,right,left,2,0,4
211420,@TheBrianKilmeadeShow,right_commentary,right,neither,1,1,4
211425,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211426,@TheBrianKilmeadeShow,right_commentary,right,left,1,0,4
211429,@TheBrianKilmeadeShow,right_commentary,right,left,3,0,4
211437,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211448,@TheBrianKilmeadeShow,right_commentary,neither,left,2,0,4
211449,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211452,@TheBrianKilmeadeShow,right_commentary,neither,left,1,0,4
211462,@TheBrianKilmeadeShow,right_commentary,right,right,1,2,4
211465,@TheBrianKilmeadeShow,right_commentary,right,left,2,0,4
211477,@TheBrianKilmeadeShow,right_commentary,neither,left,2,0,4
211488,@TheBrianKilmeadeShow,right_commentary,right,neither,0,0,4
211491,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211504,@TheBrianKilmeadeShow,right_commentary,right,neither,1,1,4
211510,@TheBrianKilmeadeShow,right_commentary,right,neither,1,1,4
211514,@TheBrianKilmeadeShow,right_commentary,right,right,0,1,4
211528,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211529,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211535,@TheBrianKilmeadeShow,right_commentary,neither,neither,0,0,4
211635,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211643,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211646,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211647,@PrisonPlanetLive,right_commentary,neither,left,1,0,4
211649,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211650,@PrisonPlanetLive,right_commentary,neither,left,1,0,4
211655,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211663,@PrisonPlanetLive,right_commentary,right,right,0,1,4
211667,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211671,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211672,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211673,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211675,@PrisonPlanetLive,right_commentary,right,right,0,1,4
211677,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
211681,@PrisonPlanetLive,right_commentary,right,neither,0,0,4
211682,@PrisonPlanetLive,right_commentary,neither,neither,0,0,4
214133,@laurenchenclips,right_commentary,right,neither,0,0,4
214135,@laurenchenclips,right_commentary,neither,left,3,0,4
214136,@laurenchenclips,right_commentary,neither,neither,0,0,4
214138,@laurenchenclips,right_commentary,neither,right,0,1,4
214139,@laurenchenclips,right_commentary,neither,neither,0,0,4
214140,@laurenchenclips,right_commentary,neither,right,0,1,4
214142,@laurenchenclips,right_commentary,right,right,1,3,4
214148,@laurenchenclips,right_commentary,right,right,0,1,4
214153,@laurenchenclips,right_commentary,neither,right,0,1,4
214155,@laurenchenclips,right_commentary,neither,neither,0,0,4
214156,@laurenchenclips,right_commentary,neither,neither,0,0,4
214157,@laurenchenclips,right_commentary,neither,right,1,4,4
214159,@laurenchenclips,right_commentary,right,neither,0,0,4
214161,@laurenchenclips,right_commentary,neither,neither,0,0,4
214165,@laurenchenclips,right_commentary,right,neither,0,0,4
214167,@laurenchenclips,right_commentary,neither,neither,0,0,4
214171,@laurenchenclips,right_commentary,neither,neither,0,0,4
214172,@laurenchenclips,right_commentary,neither,right,0,2,4
214178,@laurenchenclips,right_commentary,neither,neither,0,0,4
214179,@laurenchenclips,right_commentary,neither,right,0,1,4
214183,@laurenchenclips,right_commentary,neither,neither,0,0,4
214184,@laurenchenclips,right_commentary,right,neither,0,0,4
214186,@laurenchenclips,right_commentary,right,right,0,1,4
214187,@laurenchenclips,right_commentary,neither,left,1,0,4
214190,@laurenchenclips,right_commentary,neither,right,0,1,4
214191,@laurenchenclips,right_commentary,neither,left,1,0,4
214193,@laurenchenclips,right_commentary,neither,neither,0,0,4
214196,@laurenchenclips,right_commentary,neither,neither,0,0,4
214199,@laurenchenclips,right_commentary,neither,right,0,1,4
214201,@laurenchenclips,right_commentary,right,neither,0,0,4
214202,@laurenchenclips,right_commentary,right,neither,0,0,4
214204,@laurenchenclips,right_commentary,right,right,0,3,4
214205,@laurenchenclips,right_commentary,neither,right,0,2,4
214206,@laurenchenclips,right_commentary,neither,neither,0,0,4
214207,@laurenchenclips,right_commentary,neither,left,1,0,4
214208,@laurenchenclips,right_commentary,neither,neither,0,0,4
214210,@laurenchenclips,right_commentary,left,right,0,1,4
214211,@laurenchenclips,right_commentary,right,right,0,3,4
214212,@laurenchenclips,right_commentary,right,right,1,3,4
214217,@laurenchenclips,right_commentary,right,left,1,0,4
214220,@laurenchenclips,right_commentary,right,neither,0,0,4
214224,@laurenchenclips,right_commentary,neither,neither,0,0,4
214226,@laurenchenclips,right_commentary,right,neither,0,0,4
214227,@laurenchenclips,right_commentary,right,neither,0,0,4
214231,@laurenchenclips,right_commentary,right,neither,0,0,4
214233,@laurenchenclips,right_commentary,left,right,0,1,4
214234,@laurenchenclips,right_commentary,neither,left,1,0,4
214237,@laurenchenclips,right_commentary,neither,neither,0,0,4
214239,@laurenchenclips,right_commentary,neither,neither,0,0,4
214240,@laurenchenclips,right_commentary,right,neither,1,1,4
214268,@MattBernstein1,left_commentary,neither,neither,0,0,4
214269,@MattBernstein1,left_commentary,neither,neither,0,0,4
214270,@MattBernstein1,left_commentary,neither,right,0,1,4
214271,@MattBernstein1,left_commentary,left,neither,0,0,4
214273,@MattBernstein1,left_commentary,neither,neither,0,0,4
214274,@MattBernstein1,left_commentary,neither,neither,0,0,4
214275,@MattBernstein1,left_commentary,left,neither,0,0,4
214278,@MattBernstein1,left_commentary,neither,neither,0,0,4
214279,@MattBernstein1,left_commentary,neither,neither,0,0,4
214281,@MattBernstein1,left_commentary,neither,neither,0,0,4
214282,@MattBernstein1,left_commentary,left,neither,0,0,4
214283,@MattBernstein1,left_commentary,left,right,0,2,4
214284,@MattBernstein1,left_commentary,neither,neither,0,0,4
